city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-66,30.702,1 pokój z aneksem,2 piętro,BALKON,162622.0,217002.0,True,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_66,/getmedia/5f931393-e9e6-4c60-bb61-392fc5212906/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_66_Rzut%203D_1.jpg?width=276,2026-04-06,4992820.644,krakow|APARTAMENTY PARK MATECZNEGO|F|F-66
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-1,78.652,4 pokoje z aneksem,1 piętro,"BALKON, TARAS, OGRÓDEK",132542.0,141002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_1,/getmedia/1cf0a02e-d871-4d83-920b-a824544136b9/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_1_1][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,10424693.384,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-1
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-67,40.222,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_67,/getmedia/26e3dea1-0f98-46c3-b0d8-9492d939ab25/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_4_67][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-67
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-143,54.222,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_143,/getmedia/b775f192-2a02-4644-a008-edaf4defe0a4/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_4_143][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-143
krakow,PRZYSTANEK PRĄDNIK,D,,D-2,35.352,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_2,/getmedia/fe328351-0afb-4219-92ac-339afee2b601/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_0_2][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,krakow|PRZYSTANEK PRĄDNIK|D|D-2
krakow,PRZYSTANEK PRĄDNIK,D,,D-113,104.292,5 pokoi z aneksem,5 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_113,/getmedia/255de2c8-8f9d-49e6-83c5-750d4837a785/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_5_113][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,krakow|PRZYSTANEK PRĄDNIK|D|D-113
krakow,PRZYSTANEK PRĄDNIK,D,,D-118,73.432,4 pokoje z aneksem,7 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_118,/getmedia/e36d4a38-a9e6-43bc-a25b-77bb28cad51a/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_7_118][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,krakow|PRZYSTANEK PRĄDNIK|D|D-118
krakow,PRZYSTANEK PRĄDNIK,D,,D-119,41.162,2 pokoje z aneksem,7 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_119,/getmedia/b807f1cb-f2f3-4024-a1b6-609a5e1bde5c/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_7_119][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,krakow|PRZYSTANEK PRĄDNIK|D|D-119
wroclaw,APARTAMENTY KAMIEŃSKIEGO,B,,B 11,80.662,4 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty kamienskiego_1_1_b_mk_11,/getmedia/fb397348-ba5f-43ae-89bf-66cb6983deb1/[APARTAMENTY%20KAMIE%c5%83SKIEGO_1_1_B_2_11][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,wroclaw|APARTAMENTY KAMIEŃSKIEGO|B|B 11
wroclaw,APARTAMENTY KAMIEŃSKIEGO,B,,B 12,77.992,4 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty kamienskiego_1_1_b_mk_12,/getmedia/88c9c8ee-ec50-41fb-bf7c-b4ce09676336/[APARTAMENTY%20KAMIE%c5%83SKIEGO_1_1_B_3_12][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-06,,wroclaw|APARTAMENTY KAMIEŃSKIEGO|B|B 12
