city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,E,,E-61,43.502,2 pokoje z aneksem,3 piętro,BALKON,180322.0,184002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_61,/getmedia/dfdb7ab1-93d4-4545-a512-bf287d2bc44f/29.%20ALEJA_2_1_E_MK_61_Rzut%203D_1.jpg?width=276,2026-05-18,7844367.644,krakow|29. ALEJA|E|E-61
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-7,54.962,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_7,/getmedia/e999cb2f-bc1c-40a5-8384-7b45b32e8311/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_7_Rzut%203D_1.jpg?width=276,2026-05-18,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-7
krakow,APARTAMENTY PARK MATECZNEGO,I,,I-16,59.842,3 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_i_mk_16,/getmedia/a4c4a777-655b-449f-85f4-62284249e397/APARTAMENTY%20PARK%20MATECZNEGO_2_2_I_MK_16_Rzut%203D_1.jpg?width=276,2026-05-18,,krakow|APARTAMENTY PARK MATECZNEGO|I|I-16
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,A,,A-23,47.052,2 pokoje z aneksem,1 piętro,BALKON,150922.0,154002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_a_mk_23,/getmedia/5d2d67b4-734f-4563-a0f6-98d3f2299810/G%c3%93RKA%20NARODOWA_5_1_A_MK_23_Rzut%203D_1.jpg?width=276,2026-05-18,7101181.944,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|A|A-23
krakow,OSIEDLE PRZY MALBORSKIEJ,A,,A-1,50.802,2 pokoje z aneksem,Parter,,168732.0,179502.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_1_1_a_mk_1,/getmedia/ed6c5191-ef6f-4f89-b8af-6088b940ef9b/przy%20Malborskiej%20-%20zdj%c4%99cie%20mieszkania%20A1.JPG?width=276,2026-05-18,8571923.064,krakow|OSIEDLE PRZY MALBORSKIEJ|A|A-1
krakow,OSIEDLE PRZY MALBORSKIEJ,A,,A-70,65.782,3 pokoje z aneksem,9 piętro,LOGGIA,168262.0,179002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_1_1_a_mk_70,/getmedia/97114cbd-16d3-4bd1-b039-de44205f4a28/przy%20Malborskiej%20-%20zdj%c4%99cie%20mieszkania%20A70.JPG?width=276,2026-05-18,11068610.884,krakow|OSIEDLE PRZY MALBORSKIEJ|A|A-70
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-41,39.382,2 pokoje z aneksem,6 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_41,/getmedia/2a8d68ce-88e3-4148-9e7a-21ef69eefc5d/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_6_41][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-18,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-41
krakow,PRZYSTANEK PRĄDNIK,D,,D-29,75.672,4 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_29,/getmedia/7b5b0c16-c8fa-4383-a77d-be8ed85936cc/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_4_29][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-18,,krakow|PRZYSTANEK PRĄDNIK|D|D-29
krakow,PRZYSTANEK PRĄDNIK,D,,D-109,104.292,5 pokoi z aneksem,4 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_109,/getmedia/5bb0a7bb-5b23-4075-a642-80f007dd1e50/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_4_109][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-18,,krakow|PRZYSTANEK PRĄDNIK|D|D-109
wroclaw,APARTAMENTY KAMIEŃSKIEGO,A,,A 23,54.692,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty kamienskiego_1_1_a_mk_23,/getmedia/212877f1-7d90-4c6a-b472-72ea019e4db8/[APARTAMENTY%20KAMIE%c5%83SKIEGO_1_1_A_2_23][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-18,,wroclaw|APARTAMENTY KAMIEŃSKIEGO|A|A 23
