city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
warszawa,MOKOTÓW SPORTOWY,A,,A 63,72.802,4 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mokotow sportowy_3_1_a_mk_63,/getmedia/27dfd255-f26a-416c-abd2-ac3068b76cfb/MOKOT%c3%93W%20SPORTOWY_3_1_A_MK_63_Rzut%203D_1.jpg?width=276,2026-05-19,,warszawa|MOKOTÓW SPORTOWY|A|A 63
trojmiasto,DOKI,G,,G 69,53.162,3 pokoje z aneksem,1 piętro,,,,False,/pl-pl/trojmiasto/mieszkanie?id=doki_2_1_g_mk_69,/getmedia/b6092d66-609c-4cc3-a44b-48c5d3039483/DOKI_2_1_G_MK_69_Rzut%203D_1.png?width=276,2026-05-19,,trojmiasto|DOKI|G|G 69
warszawa,APARTAMENTY LITERACKA,C,,C 52,93.492,4 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_1_c_mk_52,/getmedia/844a2182-c068-4e0f-bba4-e705115ee485/APARTAMENTY%20LITERACKA_2_1_C_MK_52_Rzut%203D_1.jpg?width=276,2026-05-20,,warszawa|APARTAMENTY LITERACKA|C|C 52
warszawa,APARTAMENTY METRO WILANOWSKA,A,,A 122,40.792,2 pokoje z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty metro wilanowska_1_1_a_mk_122,/getmedia/5e24e9cb-5258-4659-81fa-ab59266eea50/[APARTAMENTY%20METRO%20WILANOWSKA_1_1_A_2_122][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-20,,warszawa|APARTAMENTY METRO WILANOWSKA|A|A 122
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,C,,C 58,55.832,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_c_mk_58,/getmedia/ec019ccf-43f8-4dd0-81dd-f749c2a92d77/METRO%20ZACH%c3%93D_8_1_C_MK_58_Rzut%203D_1.jpg?width=276,2026-05-20,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|C|C 58
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 59,89.822,4 pokoje,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_59,/getmedia/878c8700-712f-463b-8678-b6e589a98619/METRO%20ZACH%c3%93D_8_2_D_MK_59_Rzut%203D_1.jpg?width=276,2026-05-20,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 59
warszawa,MOKOTÓW SPORTOWY,C,,C 6,58.622,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mokotow sportowy_1_1b_c_mk_6,/getmedia/c93e8228-df05-4d6c-8e28-02d0f8490ffa/MOKOT%c3%93W%20SPORTOWY_1_1b_C_MK_6_Rzut%203D_1.jpg?width=276,2026-05-20,,warszawa|MOKOTÓW SPORTOWY|C|C 6
warszawa,OSIEDLE URBINO,B,,B 24,74.272,4 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_4_1_b_mk_24,/getmedia/b6df5290-f13b-43fe-a2a4-a0a558a2a78b/URBINO_4_1_B_MK_24_Rzut%203D_1.jpg?width=276,2026-05-20,,warszawa|OSIEDLE URBINO|B|B 24
warszawa,OSIEDLE WILNO,C,,C 9,57.762,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=wilno 8_1_2_c_mk_9,/getmedia/db6637e3-9da2-47e6-89f6-f376ef7376c8/[WILNO%208_1_2_C_1_9][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-05-20,,warszawa|OSIEDLE WILNO|C|C 9
krakow,APARTAMENTY PARK MATECZNEGO,B,,B-67,30.342,2 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_b_mk_67,/getmedia/609f56cf-2fbb-4f85-a505-b18c35f026cb/APARTAMENTY%20PARK%20MATECZNEGO_1_2_B_MK_67_Rzut%203D_1.jpg?width=276,2026-05-21,,krakow|APARTAMENTY PARK MATECZNEGO|B|B-67
