city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
warszawa,MOKOTÓW SPORTOWY,D,,D 56,35.562,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mokotow sportowy_1_3_d_mk_56,/getmedia/3aad3b7e-99ed-4642-8122-cf980cf48046/[MOKOT%c3%93W%20SPORTOWY_1_3_D_4_56][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-07-28,,warszawa|MOKOTÓW SPORTOWY|D|D 56
warszawa,OSIEDLE URBINO,D,,D 25,58.992,4 pokoje z aneksem,Parter,,156002.0,164002.0,True,/pl-pl/warszawa/mieszkanie?id=urbino_4_2_d_mk_25,/getmedia/9bdbf234-d133-4c1b-9d56-ed2ec8ff6cbc/URBINO_4_2_D_MK_25_Rzut%203D_1.jpg?width=276,2026-07-28,9202869.984,warszawa|OSIEDLE URBINO|D|D 25
krakow,APARTAMENTY PARK MATECZNEGO,G,,G-30,53.272,3 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_g_mk_30,/getmedia/09c96b08-8c10-4462-9adb-8985f6f231c0/APARTAMENTY%20PARK%20MATECZNEGO_2_1_G_MK_30_Rzut%203D_1.jpg?width=276,2026-07-29,,krakow|APARTAMENTY PARK MATECZNEGO|G|G-30
wroclaw,HUBSKA 100,A,,A 38,41.102,2 pokoje z aneksem,2 piętro,LOGGIA,151302.0,161002.0,True,/pl-pl/wroclaw/mieszkanie?id=hubska 100_2_1_a_mk_38,/getmedia/1677818f-4823-473c-915a-2d9c3b3e78ab/HUBSKA%20100_2_1_A_MK_38_Rzut%203D_1.jpg?width=276,2026-07-29,6218814.804,wroclaw|HUBSKA 100|A|A 38
wroclaw,HUBSKA 100,B,,B 15,50.882,3 pokoje z aneksem,Parter,,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_1_1_b_mk_15,/getmedia/fd60e295-d912-4439-bba5-70804a4935b0/HUBSKA%20100_1_1_B_MK_15_Rzut%203D_1.jpg?width=276,2026-07-29,,wroclaw|HUBSKA 100|B|B 15
wroclaw,WILLE BISKUPIN,G,,G 2,56.132,3 pokoje z aneksem,Parter,,,,False,/pl-pl/wroclaw/mieszkanie?id=wille biskupin_1_2_g_mk_2,/getmedia/b1c860b8-98b6-4921-902e-7cffa446144c/WILLE%20BISKUPIN_1_2_G_MK_2_Rzut%203D_1.jpg?width=276,2026-07-29,,wroclaw|WILLE BISKUPIN|G|G 2
warszawa,APARTAMENTY METRO WILANOWSKA,A,,A 128,60.372,3 pokoje z aneksem,3 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty metro wilanowska_1_1_a_mk_128,/getmedia/6d617352-8e44-4118-bd81-de7bd9fa6bf6/APARTAMENTY%20METRO%20WILANOWSKA_1_1_A_MK_128_Rzut%203D_1.jpg?width=276,2026-07-29,,warszawa|APARTAMENTY METRO WILANOWSKA|A|A 128
warszawa,APARTAMENTY MYŚLIBORSKA PARK,J,,J 71,59.572,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mysliborska 11_1_1_j_mk_71,/getmedia/ce2d93e3-7e51-42ad-b2ee-e3ee01249600/[MY%c5%9aLIBORSKA%2011_1_1_J_4_71][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-07-29,,warszawa|APARTAMENTY MYŚLIBORSKA PARK|J|J 71
trojmiasto,PRZYSTAŃ BRZEŹNO,C,,C 40,39.202,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/trojmiasto/mieszkanie?id=przystan brzezno_1_2_c_mk_40,/getmedia/26144843-e4d1-43f2-87a7-8b36d52cafc6/PRZYSTA%c5%83%20BRZE%c5%b9NO_1_2_C_MK_40_Rzut%203D_1.png?width=276,2026-07-29,,trojmiasto|PRZYSTAŃ BRZEŹNO|C|C 40
wroclaw,HUBSKA 100,B,,B 9,35.812,1 pokój z aneksem,Parter,,152282.0,162002.0,True,/pl-pl/wroclaw/mieszkanie?id=hubska 100_1_1_b_mk_9,/getmedia/02862145-f505-43f3-b978-935e313b734e/HUBSKA%20100_1_1_B_MK_9_Rzut%203D_1.jpg?width=276,2026-07-30,5453522.983999999,wroclaw|HUBSKA 100|B|B 9
