city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-107,42.912,2 pokoje z aneksem,7 piętro,LOGGIA,172022.0,183002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_107,/getmedia/ebb78372-b192-4d01-8ae0-3a914c133a66/29.%20ALEJA_2_2_C_MK_107_Rzut%203D_1.jpg?width=276,2026-04-13,7381808.064,krakow|29. ALEJA|C|C-107
krakow,29. ALEJA,E,,E-59,39.812,2 pokoje z aneksem,2 piętro,BALKON,180482.0,192002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_59,/getmedia/655e31fd-b332-4825-a3c4-6ed96d8784d8/29.%20ALEJA_2_1_E_MK_59_Rzut%203D_1.jpg?width=276,2026-04-13,7185349.384,krakow|29. ALEJA|E|E-59
krakow,29. ALEJA,E,,E-28,54.392,3 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_28,/getmedia/39b45791-84ff-4e83-8597-bd1318a8f14f/29.%20ALEJA_2_1_E_MK_28_Rzut%203D_1.jpg?width=276,2026-04-13,,krakow|29. ALEJA|E|E-28
krakow,29. ALEJA,E,,E-72,60.842,3 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_72,/getmedia/f8eed686-9e1a-4431-b28d-f55b72c1bffe/29.%20ALEJA_2_1_E_MK_72_Rzut%203D_1.jpg?width=276,2026-04-13,,krakow|29. ALEJA|E|E-72
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-52,59.522,3 pokoje z aneksem,2 piętro,TARAS,180482.0,192002.0,True,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_52,/getmedia/b3bca611-c764-48df-87ff-a099778d403d/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_52_Rzut%203D_1.jpg?width=276,2026-04-13,10742649.604,krakow|APARTAMENTY PARK MATECZNEGO|H|H-52
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-14,86.442,4 pokoje z aneksem,4 piętro,"BALKON, TARAS",,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_14,/getmedia/0f211013-b3b5-49c3-89f3-27953aaa1e39/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_14_Rzut%203D_1.jpg?width=276,2026-04-13,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-14
krakow,APARTAMENTY PARK MATECZNEGO,I,,I-11,54.972,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_i_mk_11,/getmedia/19d3527f-1365-4a1c-94de-97a8b4d65102/APARTAMENTY%20PARK%20MATECZNEGO_2_2_I_MK_11_Rzut%203D_1.jpg?width=276,2026-04-13,,krakow|APARTAMENTY PARK MATECZNEGO|I|I-11
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,A,,A-53,47.102,2 pokoje z aneksem,4 piętro,BALKON,146012.0,157002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_a_mk_53,/getmedia/7d3df129-ae75-4607-9bb9-c090c96433cf/G%c3%93RKA%20NARODOWA_5_1_A_MK_53_Rzut%203D_1.jpg?width=276,2026-04-13,6877457.223999999,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|A|A-53
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,B,,B-10,51.252,2 pokoje z aneksem,3 piętro,BALKON,142292.0,153002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_b_mk_10,/getmedia/aad4affa-977e-4b4d-8c1e-371efdc90ea0/G%c3%93RKA%20NARODOWA_5_1_B_MK_10_Rzut%203D_1.jpg?width=276,2026-04-13,7292749.584000001,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|B|B-10
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,C,,C-45,48.762,2 pokoje z aneksem,1 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_2_c_mk_45,/getmedia/46632778-3969-4e0a-aba5-ab61067476ae/G%c3%93RKA%20NARODOWA_5_2_C_MK_45_Rzut%203D_1.jpg?width=276,2026-04-13,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|C|C-45
krakow,OSIEDLE PRZY MALBORSKIEJ,B,,B-8,36.972,2 pokoje z aneksem,1 piętro,LOGGIA,159802.0,170002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_2_1_b_mk_8,/getmedia/0cf7b092-e400-4048-a68b-5d85784cf0d2/OSIEDLE%20PRZY%20MALBORSKIEJ_2_1_B_MK_8_Rzut%203D_1.jpg?width=276,2026-04-13,5908199.544,krakow|OSIEDLE PRZY MALBORSKIEJ|B|B-8
krakow,OSIEDLE PRZY MALBORSKIEJ,B,,B-39,44.752,2 pokoje z aneksem,5 piętro,LOGGIA,156982.0,167002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_2_1_b_mk_39,/getmedia/b951d26f-72d0-4bd9-8ae1-5ee75bffe8b2/OSIEDLE%20PRZY%20MALBORSKIEJ_2_1_B_MK_39_Rzut%203D_1.jpg?width=276,2026-04-13,7025258.464000001,krakow|OSIEDLE PRZY MALBORSKIEJ|B|B-39
krakow,OSIEDLE PRZY MALBORSKIEJ,B,,B-50,46.992,2 pokoje z aneksem,7 piętro,BALKON,156982.0,167002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_2_1_b_mk_50,/getmedia/3eba85d5-80dc-4435-9259-7d64b4b914eb/OSIEDLE%20PRZY%20MALBORSKIEJ_2_1_B_MK_50_Rzut%203D_1.jpg?width=276,2026-04-13,7376898.143999999,krakow|OSIEDLE PRZY MALBORSKIEJ|B|B-50
