city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-97,42.922,2 pokoje z aneksem,6 piętro,LOGGIA,171082.0,182002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_97,/getmedia/6655d19d-0d5c-463d-b354-0fea7d7ddd35/29.%20ALEJA_2_2_C_MK_97_Rzut%203D_1.jpg?width=276,2026-04-21,7343181.603999999,krakow|29. ALEJA|C|C-97
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-24,74.192,4 pokoje z aneksem,2 piętro,TARAS,179542.0,191002.0,True,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_24,/getmedia/8772335b-739f-4aa9-8c59-68f00b5dea00/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_24_Rzut%203D_1.jpg?width=276,2026-04-21,13320580.064,krakow|APARTAMENTY PARK MATECZNEGO|H|H-24
krakow,APARTAMENTY PARK MATECZNEGO,B,,B-3,29.722,1 pokój z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_b_mk_3,/getmedia/2d976e39-3404-4ed5-9a0e-2174182df951/APARTAMENTY%20PARK%20MATECZNEGO_1_2_B_MK_3_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|APARTAMENTY PARK MATECZNEGO|B|B-3
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-32,80.752,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_32,/getmedia/f5a6dcf1-9697-4dcb-b9c2-b35db74cdad9/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_32_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-32
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-9,30.652,1 pokój z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_9,/getmedia/fa491044-6cfb-494e-994a-6f2bacc8c422/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_9_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|APARTAMENTY PARK MATECZNEGO|F|F-9
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-11,54.962,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_11,/getmedia/64c92a4b-b7cf-48c3-941b-1999cdca27bc/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_11_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-11
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-19,49.982,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_19,/getmedia/b6620360-9489-4029-b971-5155c54f849a/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_19_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-19
krakow,APARTAMENTY PARK MATECZNEGO,I,,I-7,54.972,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_i_mk_7,/getmedia/cd6870bf-879d-457f-a20e-fa979131a6cc/APARTAMENTY%20PARK%20MATECZNEGO_2_2_I_MK_7_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|APARTAMENTY PARK MATECZNEGO|I|I-7
krakow,APARTAMENTY PARK MATECZNEGO,I,,I-17,49.982,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_i_mk_17,/getmedia/05e769f8-d13c-458a-9d6f-9a808601a89c/APARTAMENTY%20PARK%20MATECZNEGO_2_2_I_MK_17_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|APARTAMENTY PARK MATECZNEGO|I|I-17
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,A,,A-64,41.632,2 pokoje z aneksem,5 piętro,BALKON,155312.0,167002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_a_mk_64,/getmedia/b9e61924-eb28-4c63-94ed-3119130d2aaf/G%c3%93RKA%20NARODOWA_5_1_A_MK_64_Rzut%203D_1.jpg?width=276,2026-04-21,6465949.183999999,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|A|A-64
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,C,,C-2,37.362,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_2_c_mk_2,/getmedia/52411929-cde2-4cdb-811e-6c7bdd41c921/G%c3%93RKA%20NARODOWA_5_2_C_MK_2_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|C|C-2
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,F,,F-25,38.622,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_3_f_mk_25,/getmedia/4a544fa9-41e9-4371-a0fe-3f45128375be/G%c3%93RKA%20NARODOWA_5_3_F_MK_25_Rzut%203D_1.jpg?width=276,2026-04-21,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|F|F-25
