city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-132,47.262,2 pokoje z aneksem,9 piętro,LOGGIA,169202.0,180002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_132,/getmedia/7ee88331-3a15-4fb1-8c85-447296cd45c9/29.%20ALEJA_2_2_C_MK_132_Rzut%203D_1.jpg?width=276,2026-04-27,7996824.924,krakow|29. ALEJA|C|C-132
krakow,29. ALEJA,E,,E-38,43.682,2 pokoje z aneksem,3 piętro,BALKON,172962.0,184002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_38,/getmedia/037b0b96-507e-4df7-a1a8-ef9859f0abff/29.%20ALEJA_2_1_E_MK_38_Rzut%203D_1.jpg?width=276,2026-04-27,7555326.084000001,krakow|29. ALEJA|E|E-38
krakow,29. ALEJA,C,,C-128,43.042,2 pokoje z aneksem,9 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_128,/getmedia/35e91854-7fe5-444a-ace7-26175432b3b8/29.%20ALEJA_2_2_C_MK_128_Rzut%203D_1.jpg?width=276,2026-04-27,,krakow|29. ALEJA|C|C-128
krakow,29. ALEJA,E,,E-20,56.302,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_20,/getmedia/788c4e1a-a512-49aa-b9ef-c3445c2b44e6/29.%20ALEJA_2_1_E_MK_20_Rzut%203D_1.jpg?width=276,2026-04-27,,krakow|29. ALEJA|E|E-20
krakow,29. ALEJA,E,,E-64,60.842,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_64,/getmedia/65142eb4-98b2-4308-b33d-05d00197dcda/29.%20ALEJA_2_1_E_MK_64_Rzut%203D_1.jpg?width=276,2026-04-27,,krakow|29. ALEJA|E|E-64
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-38,85.952,4 pokoje z aneksem,2 piętro,BALKON,180482.0,192002.0,True,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_38,/getmedia/706039f1-d6e8-4342-9f73-36f7d584eaf8/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_38_Rzut%203D_1.jpg?width=276,2026-04-27,15512788.864,krakow|APARTAMENTY PARK MATECZNEGO|H|H-38
krakow,APARTAMENTY PARK MATECZNEGO,C,,C-22,70.022,3 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_c_mk_22,/getmedia/711f44f1-6821-43bf-ade1-31329849a0af/APARTAMENTY%20PARK%20MATECZNEGO_1_2_C_MK_22_Rzut%203D_1.jpg?width=276,2026-04-27,,krakow|APARTAMENTY PARK MATECZNEGO|C|C-22
krakow,APARTAMENTY PARK MATECZNEGO,G,,G-25,81.162,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_g_mk_25,/getmedia/fa42642e-db81-49ba-a8c1-52e81be6fdfd/APARTAMENTY%20PARK%20MATECZNEGO_2_1_G_MK_25_Rzut%203D_1.jpg?width=276,2026-04-27,,krakow|APARTAMENTY PARK MATECZNEGO|G|G-25
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-29,81.202,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_29,/getmedia/3c69bdca-b150-4359-a26e-d018adb3de9d/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_29_Rzut%203D_1.jpg?width=276,2026-04-27,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-29
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-46,63.692,3 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_46,/getmedia/16f7bda2-110f-42d0-b30b-772576df2436/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_46_Rzut%203D_1.jpg?width=276,2026-04-27,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-46
