city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
wroclaw,OSIEDLE RAPSODIA,E,,E 86,81.832,4 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_3_1_e_mk_86,/getmedia/56d7cf89-c27b-4757-9151-6b571b274fb2/[OSIEDLE%20RAPSODIA_3_1_E_3_86][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-02-03,,wroclaw|OSIEDLE RAPSODIA|E|E 86
warszawa,APARTAMENTY BEETHOVENA,D,,D 26,36.562,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_2_1_d_mk_26,/getmedia/a0b3297f-4444-4825-9806-486246ab9d0e/APARTAMENTY%20BEETHOVENA_2_1_D_MK_26_Rzut%203D_1.jpg?width=276,2026-02-03,,warszawa|APARTAMENTY BEETHOVENA|D|D 26
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 47,33.202,2 pokoje z aneksem,1 piętro,BALKON,180002.0,190002.0,True,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_47,/getmedia/0b09a051-3d6c-4854-9c59-d2c31a6fa66f/METRO%20ZACH%c3%93D_8_2_D_MK_47_Rzut%203D_1.jpg?width=276,2026-02-03,5976426.404,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 47
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,A,,A 40,32.422,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_a_mk_40,/getmedia/8c1ff14a-58df-460c-86d8-7a08ab11efa5/METRO%20ZACH%c3%93D_8_1_A_MK_40_Rzut%203D_1.jpg?width=276,2026-02-03,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|A|A 40
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 48,33.752,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_48,/getmedia/330f7ebd-8240-4b13-b843-1ef04072c837/METRO%20ZACH%c3%93D_8_2_D_MK_48_Rzut%203D_1.jpg?width=276,2026-02-03,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 48
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 89,26.482,1 pokój z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_89,/getmedia/b9d2e0cd-cbcd-4ea1-9bd6-b9ae722948d6/METRO%20ZACH%c3%93D_8_2_D_MK_89_Rzut%203D_1.jpg?width=276,2026-02-03,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 89
warszawa,OSIEDLE BOKSERSKA 71,C,,C 66,45.752,2 pokoje z aneksem,Parter,"BALKON, OGRÓDEK",,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_2_c_mk_66,/getmedia/52e0a3f8-05e7-4093-9136-8dc5aa17a083/BOKSERSKA%2071_2_2_C_MK_66_Rzut%203D_1.jpg?width=276,2026-02-03,,warszawa|OSIEDLE BOKSERSKA 71|C|C 66
warszawa,OSIEDLE BOKSERSKA 71,C,,C 67,47.972,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_2_c_mk_67,/getmedia/f5ee46b1-ff68-4e29-a639-93b2ddf0d0bb/BOKSERSKA%2071_2_2_C_MK_67_Rzut%203D_1.jpg?width=276,2026-02-03,,warszawa|OSIEDLE BOKSERSKA 71|C|C 67
trojmiasto,OSIEDLE PRZY BŁONIACH 3,B6,,B6 35,35.282,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/trojmiasto/mieszkanie?id=przy bloniach 3_1_4_b6_mk_35,/getmedia/230df04b-7547-4152-b748-6297268f0dee/PRZY%20B%c5%81ONIACH%203_1_4_B6_MK_35_Rzut%203D_1.png?width=276,2026-02-03,,trojmiasto|OSIEDLE PRZY BŁONIACH 3|B6|B6 35
krakow,29. ALEJA,C,,C-125,30.872,2 pokoje z aneksem,9 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_125,/getmedia/fab608a4-c422-4ffd-8315-7bb52a3eaf67/29.%20ALEJA_2_2_C_MK_125_Rzut%203D_1.jpg?width=276,2026-02-05,,krakow|29. ALEJA|C|C-125
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-63,47.722,2 pokoje z aneksem,5 piętro,"BALKON, TARAS",,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_63,/getmedia/407fcc79-6a71-47ae-9a6a-0895da3cf59c/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_63_Rzut%203D_1.jpg?width=276,2026-02-05,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-63
wroclaw,OSIEDLE RAPSODIA,E,,E 22,68.182,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_3_1_e_mk_22,/getmedia/5e3a800e-12ca-47e0-8766-35bee6052c90/[OSIEDLE%20RAPSODIA_3_1_E_3_22][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-02-05,,wroclaw|OSIEDLE RAPSODIA|E|E 22
