city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
wroclaw,OSIEDLE ARKADIA,B2,,B2 3,39.592,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_1_1_b2_mk_3,/getmedia/06eb7e39-166a-448e-8600-ba9bccc2e0b9/OSIEDLE%20ARKADIA_1_1_B2_MK_3_Rzut%203D_1.jpg?width=276,2026-03-24,,wroclaw|OSIEDLE ARKADIA|B2|B2 3
warszawa,APARTAMENTY BEETHOVENA,A,,A 79,60.232,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_a_mk_79,/getmedia/74ec9b8a-f47a-4337-9a09-0f3f268f34de/APARTAMENTY%20BEETHOVENA_1_1_A_MK_79_Rzut%203D_1.jpg?width=276,2026-03-24,,warszawa|APARTAMENTY BEETHOVENA|A|A 79
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 89,38.372,2 pokoje z aneksem,4 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_89,/getmedia/38cc87c5-4796-4373-a9d1-9dc3fde5b887/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_89_Rzut%203D_1.jpg?width=276,2026-03-24,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 89
warszawa,APARTAMENTY LITERACKA,F,,F 58,37.242,2 pokoje z aneksem,11 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_3_f_mk_58,/getmedia/14de20dc-1f86-4878-9248-7f2a31b41ded/[APARTAMENTY%20LITERACKA_2_3_F_11_58][MK][RZUT][Plan%20Mieszkania]_l.jpg?width=276,2026-03-24,,warszawa|APARTAMENTY LITERACKA|F|F 58
warszawa,OSIEDLE BOKSERSKA 71,C,,C 78,45.392,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_2_c_mk_78,/getmedia/c13c8b6a-a3f8-4764-bb63-2f41a681a33f/BOKSERSKA%2071_2_2_C_MK_78_Rzut%203D_1.jpg?width=276,2026-03-24,,warszawa|OSIEDLE BOKSERSKA 71|C|C 78
warszawa,OSIEDLE MYŚLIBORSKA,A,,A 81,36.462,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mysliborska 27_1_1_a_mk_81,/getmedia/cd2d34ef-6550-4034-8ca7-6a96f9cc65df/MY%c5%9aLIBORSKA%2027_1_1_A_MK_81_Rzut%203D_1.jpg?width=276,2026-03-24,,warszawa|OSIEDLE MYŚLIBORSKA|A|A 81
warszawa,OSIEDLE URBINO,D,,D 13,68.462,3 pokoje z aneksem,1 piętro,TARAS,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_1_4_d_mk_13,/getmedia/41546cb5-3b92-473c-a528-3d13946b0cc3/URBINO_1_4_D_MK_13_Rzut%203D_1.jpg?width=276,2026-03-24,,warszawa|OSIEDLE URBINO|D|D 13
trojmiasto,WARSZAWSKA,C,,C 31,60.942,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/trojmiasto/mieszkanie?id=warszawska_1_2_c_mk_31,/getmedia/fb38b5f1-40e8-4749-a54e-8e50c3b3ad7d/WARSZAWSKA_1_2_C_MK_31_Rzut%203D_1.png?width=276,2026-03-24,,trojmiasto|WARSZAWSKA|C|C 31
wroclaw,APARTAMENTY KAMIEŃSKIEGO,A,,A 2,32.032,1 pokój z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty kamienskiego_1_1_a_mk_2,/getmedia/50f681f0-6e20-47a7-894c-79e899aaa551/[APARTAMENTY%20KAMIE%c5%83SKIEGO_1_1_A_0_2][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-25,,wroclaw|APARTAMENTY KAMIEŃSKIEGO|A|A 2
wroclaw,APARTAMENTY KAMIEŃSKIEGO,A,,A 3,58.902,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty kamienskiego_1_1_a_mk_3,/getmedia/b13af58d-8048-4ba7-9f5e-5691f567652f/[APARTAMENTY%20KAMIE%c5%83SKIEGO_1_1_A_0_3][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-25,,wroclaw|APARTAMENTY KAMIEŃSKIEGO|A|A 3
wroclaw,APARTAMENTY KAMIEŃSKIEGO,A,,A 4,54.482,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty kamienskiego_1_1_a_mk_4,/getmedia/c14f9284-4ace-4e24-98b0-f146dc6775f9/[APARTAMENTY%20KAMIE%c5%83SKIEGO_1_1_A_0_4][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-25,,wroclaw|APARTAMENTY KAMIEŃSKIEGO|A|A 4
