city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
warszawa,OSIEDLE BOKSERSKA 71,A,,A 6,41.162,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_1_a_mk_6,/getmedia/69a1050f-41f1-4ffa-ad8e-d263279022bf/BOKSERSKA%2071_2_1_A_MK_6_Rzut%203D_1.jpg?width=276,2025-12-09,,warszawa|OSIEDLE BOKSERSKA 71|A|A 6
warszawa,OSIEDLE HARMONIA MOKOTÓW,H,,H 3,48.082,2 pokoje z aneksem,1 piętro,BALKON,164502.0,175002.0,True,/pl-pl/warszawa/mieszkanie?id=harmonia mokotow_3_1_h_mk_3,/getmedia/242ada5f-9fd7-4bf4-842f-56a941d1bb39/HARMONIA%20MOKOT%c3%93W_3_1_H_MK_3_Rzut%203D_1.jpg?width=276,2025-12-09,7909585.164,warszawa|OSIEDLE HARMONIA MOKOTÓW|H|H 3
warszawa,OSIEDLE HARMONIA MOKOTÓW,E,,E 81,61.332,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=harmonia mokotow_2_1_e_mk_81,/getmedia/2a8f3788-e087-4608-8427-526c228f4f99/HARMONIA%20MOKOT%c3%93W_2_1_E_MK_81_Rzut%203D_1.jpg?width=276,2025-12-09,,warszawa|OSIEDLE HARMONIA MOKOTÓW|E|E 81
warszawa,OSIEDLE HARMONIA MOKOTÓW,G,,G 12,61.322,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=harmonia mokotow_2_1_g_mk_12,/getmedia/ad4b920b-a0fc-4fae-b8be-f946afa99034/HARMONIA%20MOKOT%c3%93W_2_1_G_MK_12_Rzut%203D_1.jpg?width=276,2025-12-09,,warszawa|OSIEDLE HARMONIA MOKOTÓW|G|G 12
warszawa,OSIEDLE HARMONIA MOKOTÓW,I,,I 10,58.532,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=harmonia mokotow_3_1_i_mk_10,/getmedia/adc896f4-a9de-41ad-98d9-4e50884bd81b/HARMONIA%20MOKOT%c3%93W_3_1_I_MK_10_Rzut%203D_1.jpg?width=276,2025-12-09,,warszawa|OSIEDLE HARMONIA MOKOTÓW|I|I 10
warszawa,OSIEDLE HARMONIA MOKOTÓW,J,,J 7,62.042,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=harmonia mokotow_3_1_j_mk_7,/getmedia/162799aa-3de5-400f-8b87-6c4a5b71c6d9/HARMONIA%20MOKOT%c3%93W_3_1_J_MK_7_Rzut%203D_1.jpg?width=276,2025-12-09,,warszawa|OSIEDLE HARMONIA MOKOTÓW|J|J 7
trojmiasto,ZAJEZDNIA MOTŁAWA,B1,,B1 38,112.612,5 pokoi z aneksem,4 piętro,"BALKON, TARAS",,,False,/pl-pl/trojmiasto/mieszkanie?id=zajezdnia motlawa_1_1_b1_mk_38,/getmedia/daec81a1-a7cd-4768-8423-33f0ed0bea84/[ZAJEZDNIA%20MOT%c5%81AWA_1_1_B1_4_38][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2025-12-09,,trojmiasto|ZAJEZDNIA MOTŁAWA|B1|B1 38
wroclaw,APARTAMENTY NAD RZEKĄ,A,,A 76,76.522,3 pokoje z aneksem,2 piętro,BALKON,141502.0,152002.0,True,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad rzeka_1_1_a_mk_76,/getmedia/56bcd98f-5450-4f22-af20-b9564159a38c/APARTAMENTY%20NAD%20RZEK%c4%84_1_1_A_MK_76_Rzut%203D_1.jpg?width=276,2025-12-10,10828016.044000002,wroclaw|APARTAMENTY NAD RZEKĄ|A|A 76
warszawa,APARTAMENTY BEETHOVENA,A,,A 65,58.302,3 pokoje z aneksem,4 piętro,BALKON,212502.0,226002.0,True,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_a_mk_65,/getmedia/3faa7e33-7ac5-4497-8dbf-74d23ced755d/APARTAMENTY%20BEETHOVENA_1_1_A_MK_65_Rzut%203D_1.jpg?width=276,2025-12-10,12389291.604,warszawa|APARTAMENTY BEETHOVENA|A|A 65
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,C,,C 14,45.212,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_c_mk_14,/getmedia/51531841-7303-4979-851e-3d03196326c0/METRO%20ZACH%c3%93D_8_1_C_MK_14_Rzut%203D_1.jpg?width=276,2025-12-10,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|C|C 14
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,H,,H 106,32.312,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_4_h_mk_106,/getmedia/8c9057da-3bc6-41b5-b415-269a10c23c20/METRO%20ZACH%c3%93D_8_4_H_MK_106_Rzut%203D_1.jpg?width=276,2025-12-10,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|H|H 106
trojmiasto,KONSTELACJA,C15,,C15 1,48.782,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/trojmiasto/mieszkanie?id=konstelacja_1_11_c15_mk_1,/getmedia/4f6890f9-5e02-462a-88db-fe24d348905f/[KONSTELACJA_1_11_C15_0_1][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2025-12-10,,trojmiasto|KONSTELACJA|C15|C15 1
trojmiasto,KONSTELACJA,C15,,C15 2,25.642,1 pokój z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/trojmiasto/mieszkanie?id=konstelacja_1_11_c15_mk_2,/getmedia/3d253f16-4128-4015-9d2e-a6566d5e5e10/[KONSTELACJA_1_11_C15_0_2][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2025-12-10,,trojmiasto|KONSTELACJA|C15|C15 2
trojmiasto,KONSTELACJA,C15,,C15 5,36.092,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/trojmiasto/mieszkanie?id=konstelacja_1_11_c15_mk_5,/getmedia/8ce6d7bb-62b0-4a71-bb39-b63c689b11bd/[KONSTELACJA_1_11_C15_0_5][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2025-12-10,,trojmiasto|KONSTELACJA|C15|C15 5
trojmiasto,KONSTELACJA,C15,,C15 7,64.442,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/trojmiasto/mieszkanie?id=konstelacja_1_11_c15_mk_7,/getmedia/ad667d97-4f84-4a1e-92d3-bfd8802f4cf7/[KONSTELACJA_1_11_C15_0_7][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2025-12-10,,trojmiasto|KONSTELACJA|C15|C15 7
trojmiasto,KONSTELACJA,C15,,C15 8,55.592,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/trojmiasto/mieszkanie?id=konstelacja_1_11_c15_mk_8,/getmedia/11b87dbe-c881-4d05-b60b-c6b4af636d89/[KONSTELACJA_1_11_C15_0_8][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2025-12-10,,trojmiasto|KONSTELACJA|C15|C15 8
