city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-70,42.922,2 pokoje z aneksem,3 piętro,LOGGIA,164682.0,179002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_70,/getmedia/e673fec5-bb2e-41fc-ab0a-338052d4e9b8/29.%20ALEJA_2_2_C_MK_70_Rzut%203D_1.jpg?width=276,2026-09-21,7068480.804,krakow|29. ALEJA|C|C-70
krakow,29. ALEJA,E,,E-31,45.532,2 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_31,/getmedia/fe63402a-1652-4ce0-84fd-c76e3e1d77a8/29.%20ALEJA_2_1_E_MK_31_Rzut%203D_1.jpg?width=276,2026-09-21,,krakow|29. ALEJA|E|E-31
krakow,APARTAMENTY PARK MATECZNEGO,B,,B-67,30.342,2 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_b_mk_67,/getmedia/609f56cf-2fbb-4f85-a505-b18c35f026cb/APARTAMENTY%20PARK%20MATECZNEGO_1_2_B_MK_67_Rzut%203D_1.jpg?width=276,2026-09-21,,krakow|APARTAMENTY PARK MATECZNEGO|B|B-67
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-57,30.302,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_57,/getmedia/42000e62-3bf1-4cd1-a571-eb1ecf8dd094/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_57_Rzut%203D_1.jpg?width=276,2026-09-21,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-57
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-93,53.292,3 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_93,/getmedia/61b61a91-9924-4736-bff3-210549968470/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_93_Rzut%203D_1.jpg?width=276,2026-09-21,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-93
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-55,59.512,3 pokoje z aneksem,2 piętro,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_55,/getmedia/f65feae9-ce34-41ef-a050-a5f2fab0b5a0/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_55_Rzut%203D_1.jpg?width=276,2026-09-21,,krakow|APARTAMENTY PARK MATECZNEGO|F|F-55
krakow,APARTAMENTY PARK MATECZNEGO,I,,I-19,74.362,4 pokoje z aneksem,1 piętro,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_i_mk_19,/getmedia/5c05df53-0027-47d9-a3f1-8d9a24f0dcb4/APARTAMENTY%20PARK%20MATECZNEGO_2_2_I_MK_19_Rzut%203D_1.jpg?width=276,2026-09-21,,krakow|APARTAMENTY PARK MATECZNEGO|I|I-19
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,E,,E-5,38.762,2 pokoje z aneksem,1 piętro,LOGGIA,159162.0,173002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_3_e_mk_5,/getmedia/bc784056-19c5-4127-a12a-e5e406727f29/G%c3%93RKA%20NARODOWA_5_3_E_MK_5_Rzut%203D_1.jpg?width=276,2026-09-21,6169437.444,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|E|E-5
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,F,,F-23,46.692,2 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_3_f_mk_23,/getmedia/576136f6-761b-4a78-8606-ef95f8e9b231/G%c3%93RKA%20NARODOWA_5_3_F_MK_23_Rzut%203D_1.jpg?width=276,2026-09-21,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|F|F-23
krakow,OSIEDLE PRZY MALBORSKIEJ,B,,B-60,43.642,2 pokoje z aneksem,9 piętro,LOGGIA,157322.0,171002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_2_1_b_mk_60,/getmedia/2a14e9ee-f981-4d1a-8a7f-79e69379aa63/OSIEDLE%20PRZY%20MALBORSKIEJ_2_1_B_MK_60_Rzut%203D_1.jpg?width=276,2026-09-21,6865846.724,krakow|OSIEDLE PRZY MALBORSKIEJ|B|B-60
