city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-83,37.542,2 pokoje z aneksem,4 piętro,BALKON,179542.0,191002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_83,/getmedia/732e6c98-090d-41d2-b990-2b1fd132308b/29.%20ALEJA_2_2_C_MK_83_Rzut%203D_1.jpg?width=276,2025-12-08,6740365.764,krakow|29. ALEJA|C|C-83
krakow,29. ALEJA,C,,C-2,37.272,2 pokoje z aneksem,Parter,"TARAS, OGRÓDEK",,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_2,/getmedia/303d7521-24cd-4001-a64e-a4d680b12cd4/29.%20ALEJA_2_2_C_MK_2_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|C|C-2
krakow,29. ALEJA,C,,C-37,41.552,2 pokoje z aneksem,5 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_37,/getmedia/0b23e273-4e30-4c80-9fef-140bed26e06e/29.%20ALEJA_2_2_C_MK_37_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|C|C-37
krakow,29. ALEJA,C,,C-75,37.462,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_75,/getmedia/fdd43435-2929-4b0f-ad6b-a31e4b4d9190/29.%20ALEJA_2_2_C_MK_75_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|C|C-75
krakow,29. ALEJA,C,,C-92,37.542,2 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_92,/getmedia/4e5bef0f-986e-442b-a01c-2a3894b32d3d/29.%20ALEJA_2_2_C_MK_92_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|C|C-92
krakow,29. ALEJA,C,,C-101,37.542,2 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_101,/getmedia/656c290e-dd9b-4855-af6b-4b73c51cd5c0/29.%20ALEJA_2_2_C_MK_101_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|C|C-101
krakow,29. ALEJA,C,,C-102,37.462,2 pokoje z aneksem,7 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_102,/getmedia/2ddff679-b23f-4c09-ba83-6230e4827022/29.%20ALEJA_2_2_C_MK_102_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|C|C-102
krakow,29. ALEJA,E,,E-62,39.682,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_62,/getmedia/6529734e-6387-4c79-8473-f54004260c06/29.%20ALEJA_2_1_E_MK_62_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|E|E-62
krakow,29. ALEJA,E,,E-97,36.372,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_97,/getmedia/eec12bfd-43a8-4f8b-af72-babab30c9010/29.%20ALEJA_2_1_E_MK_97_Rzut%203D_1.jpg?width=276,2025-12-08,,krakow|29. ALEJA|E|E-97
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-7,37.682,2 pokoje z aneksem,1 piętro,BALKON,196002.0,207002.0,True,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_7,/getmedia/d6cc531e-d6e5-464b-91b4-7966f207b15a/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_7_Rzut%203D_1.jpg?width=276,2025-12-08,7385747.364,krakow|APARTAMENTY PARK MATECZNEGO|D|D-7
