city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-117,43.132,2 pokoje z aneksem,8 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_117,/getmedia/24f2a8fe-0d35-4c49-90a1-98e3088f16a2/29.%20ALEJA_2_2_C_MK_117_Rzut%203D_1.jpg?width=276,2026-01-05,,krakow|29. ALEJA|C|C-117
krakow,29. ALEJA,E,,E-24,56.302,3 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_24,/getmedia/215b75bf-f009-4ad5-8dfa-eca36e3c9302/29.%20ALEJA_2_1_E_MK_24_Rzut%203D_1.jpg?width=276,2026-01-05,,krakow|29. ALEJA|E|E-24
krakow,APARTAMENTY PARK MATECZNEGO,E,,E-31,71.792,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_e_mk_31,/getmedia/d23194dd-b5b1-42df-b86f-cd69670cc5b4/APARTAMENTY%20PARK%20MATECZNEGO_1_3_E_MK_31_Rzut%203D_1.jpg?width=276,2026-01-05,,krakow|APARTAMENTY PARK MATECZNEGO|E|E-31
krakow,OSIEDLE PRZY WIELICKIEJ,A,,A-2,43.352,2 pokoje z aneksem,1 piętro,"TARAS, OGRÓDEK",166502.0,173502.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_1_a_mk_2,/getmedia/6649b129-7ddd-44fb-87ec-e6a3b111515d/OSIEDLE%20PRZY%20WIELICKIEJ_1_1_A_MK_2_Rzut%203D_1.jpg?width=276,2026-01-05,7218194.704,krakow|OSIEDLE PRZY WIELICKIEJ|A|A-2
wroclaw,APARTAMENTY NAD OŁAWKĄ,A,,A 57,35.952,2 pokoje z aneksem,Parter,"TARAS, OGRÓDEK",,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_1_1_a_mk_57,/getmedia/db9485e8-461e-44c2-8057-91206aefafea/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_1_1_A_MK_57_Rzut%203D_1.jpg?width=276,2026-01-05,,wroclaw|APARTAMENTY NAD OŁAWKĄ|A|A 57
wroclaw,APARTAMENTY NAD OŁAWKĄ,B,,B 46,49.582,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_2_1_b_mk_46,/getmedia/5f5860f1-12ce-4a2f-8513-6d6eefc04162/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_2_1_B_MK_46_Rzut%203D_1.jpg?width=276,2026-01-05,,wroclaw|APARTAMENTY NAD OŁAWKĄ|B|B 46
wroclaw,APARTAMENTY NAD OŁAWKĄ,B,,B 117,90.302,4 pokoje z aneksem,7 piętro,"BALKON, TARAS",,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_2_1_b_mk_117,/getmedia/aa938397-429b-4b23-9938-bead6e01a05c/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_2_1_B_MK_117_Rzut%203D_1.jpg?width=276,2026-01-05,,wroclaw|APARTAMENTY NAD OŁAWKĄ|B|B 117
wroclaw,HUBSKA 100,B,,B 15,50.742,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_1_1_b_mk_15,/getmedia/fd60e295-d912-4439-bba5-70804a4935b0/HUBSKA%20100_1_1_B_MK_15_Rzut%203D_1.jpg?width=276,2026-01-05,,wroclaw|HUBSKA 100|B|B 15
wroclaw,OSIEDLE RAPSODIA,B,,B 34,41.082,2 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_2_1_b_mk_34,/getmedia/b01c57d4-a572-4eff-9e1e-566b2401d905/OSIEDLE%20RAPSODIA_2_1_B_MK_34_Rzut%203D_1.jpg?width=276,2026-01-05,,wroclaw|OSIEDLE RAPSODIA|B|B 34
wroclaw,OSIEDLE RAPSODIA,C,,C 4,61.412,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_2_1_c_mk_4,/getmedia/e26d3ee0-bc57-4ea1-b11e-d2e222ea002b/OSIEDLE%20RAPSODIA_2_1_C_MK_4_Rzut%203D_1.jpg?width=276,2026-01-05,,wroclaw|OSIEDLE RAPSODIA|C|C 4
wroclaw,OSOBOWICKA 114,B,,B 37,64.422,3 pokoje z aneksem,2 piętro,TARAS,137502.0,144502.0,True,/pl-pl/wroclaw/mieszkanie?id=osobowicka 114_1_1_b_mk_37,/getmedia/fef59363-afd4-4036-9378-d9a88d890530/OSOBOWICKA%20114_1_1_B_MK_37_Rzut%203D_1.jpg?width=276,2026-01-05,8858153.844,wroclaw|OSOBOWICKA 114|B|B 37
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 43,38.202,2 pokoje z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_43,/getmedia/afe66646-50f4-41c6-9aff-fb279850d182/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_43_Rzut%203D_1.jpg?width=276,2026-01-05,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 43
