city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-102,37.462,2 pokoje z aneksem,7 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_102,/getmedia/2ddff679-b23f-4c09-ba83-6230e4827022/29.%20ALEJA_2_2_C_MK_102_Rzut%203D_1.jpg?width=276,2025-12-02,,krakow|29. ALEJA|C|C-102
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,A,,A-57,65.122,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_a_mk_57,/getmedia/186373ea-e9aa-489b-aeb4-3e7a3f989941/G%c3%93RKA%20NARODOWA_5_1_A_MK_57_Rzut%203D_1.jpg?width=276,2025-12-02,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|A|A-57
warszawa,APARTAMENTY BEETHOVENA,B,,B 66,67.702,3 pokoje,5 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_66,/getmedia/f3bd4377-21d5-4faa-b692-9404930597ce/APARTAMENTY%20BEETHOVENA_1_1_B_MK_66_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|APARTAMENTY BEETHOVENA|B|B 66
warszawa,APARTAMENTY BEETHOVENA,C,,C 9,35.752,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_2_1_c_mk_9,/getmedia/2f184c25-cd1d-47e9-aecf-dab111944dc3/APARTAMENTY%20BEETHOVENA_2_1_C_MK_9_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|APARTAMENTY BEETHOVENA|C|C 9
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 31,45.202,1 pokój z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_31,/getmedia/fa61920c-1c3a-4a53-8ef3-9b762a52524a/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_31_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 31
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 45,26.092,1 pokój z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_45,/getmedia/49df4a83-62cc-4d3b-b320-36190c34e82e/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_45_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 45
warszawa,APARTAMENTY LITERACKA,C,,C 33,37.932,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_1_c_mk_33,/getmedia/48e6b11b-1c82-43ac-a074-334740ff615b/APARTAMENTY%20LITERACKA_2_1_C_MK_33_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|APARTAMENTY LITERACKA|C|C 33
warszawa,APARTAMENTY RUDNICKIEGO,D,,D 120,66.282,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty rudnickiego_1_1_d_mk_120,/getmedia/5f4a5097-9d96-4774-b67e-1b67f5cb71e8/APARTAMENTY%20RUDNICKIEGO_1_1_D_MK_120_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|APARTAMENTY RUDNICKIEGO|D|D 120
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,A,,A 95,32.572,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_a_mk_95,/getmedia/2d0e3683-abad-4b1a-b095-3d762e884b95/METRO%20ZACH%c3%93D_8_1_A_MK_95_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|A|A 95
warszawa,MOKOTÓW SPORTOWY,B,,B 3,51.912,3 pokoje z aneksem,Parter,TARAS,,,False,/pl-pl/warszawa/mieszkanie?id=mokotow sportowy_1_1a_b_mk_3,/getmedia/becaa3aa-2081-45ce-9adf-3632a6c86f01/MOKOT%c3%93W%20SPORTOWY_1_1a_B_MK_3_Rzut%203D_1.jpg?width=276,2025-12-02,,warszawa|MOKOTÓW SPORTOWY|B|B 3
