city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-58,37.442,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_58,/getmedia/8ba56a1e-d8e8-48e8-a7e0-a85a2ab9a06e/29.%20ALEJA_2_2_C_MK_58_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|29. ALEJA|C|C-58
krakow,29. ALEJA,C,,C-59,37.462,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_59,/getmedia/593fc49c-69e5-4272-aab2-02d0a86b0f82/29.%20ALEJA_2_2_C_MK_59_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|29. ALEJA|C|C-59
krakow,29. ALEJA,C,,C-102,37.462,2 pokoje z aneksem,7 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_102,/getmedia/2ddff679-b23f-4c09-ba83-6230e4827022/29.%20ALEJA_2_2_C_MK_102_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|29. ALEJA|C|C-102
krakow,29. ALEJA,C,,C-121,47.292,2 pokoje z aneksem,8 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_121,/getmedia/be6f2039-934e-49d2-b1dc-19bd2899c3df/29.%20ALEJA_2_2_C_MK_121_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|29. ALEJA|C|C-121
krakow,29. ALEJA,E,,E-67,39.812,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_67,/getmedia/7ea5f2b3-28c2-42a6-8de5-0a974f579c6c/29.%20ALEJA_2_1_E_MK_67_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|29. ALEJA|E|E-67
krakow,29. ALEJA,E,,E-157,40.762,2 pokoje z aneksem,8 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_157,/getmedia/ad62fe75-f97e-4035-9029-0653e09cb762/29.%20ALEJA_2_1_E_MK_157_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|29. ALEJA|E|E-157
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-11,37.682,2 pokoje z aneksem,2 piętro,BALKON,195502.0,208002.0,True,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_11,/getmedia/956f1974-f6d5-4997-9ada-e31229cc9307/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_11_Rzut%203D_1.jpg?width=276,2025-11-24,7366906.364,krakow|APARTAMENTY PARK MATECZNEGO|D|D-11
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-27,65.382,1 pokój z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_27,/getmedia/cce88540-6d67-4e36-b4a5-0b0b0492a7cc/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_27_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-27
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-104,35.202,1 pokój z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_104,/getmedia/8aadf4b3-e276-4197-bcdd-338c053016f4/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_104_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-104
krakow,APARTAMENTY PARK MATECZNEGO,E,,E-2,43.072,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_e_mk_2,/getmedia/498c54d2-08ba-4e6c-86b4-a993611585a3/APARTAMENTY%20PARK%20MATECZNEGO_1_3_E_MK_2_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|APARTAMENTY PARK MATECZNEGO|E|E-2
krakow,APARTAMENTY PARK MATECZNEGO,E,,E-6,37.672,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_e_mk_6,/getmedia/f81f8efc-f874-4f6f-988c-4b83464ad9ac/APARTAMENTY%20PARK%20MATECZNEGO_1_3_E_MK_6_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|APARTAMENTY PARK MATECZNEGO|E|E-6
krakow,APARTAMENTY PARK MATECZNEGO,E,,E-9,37.672,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_e_mk_9,/getmedia/5e33f6eb-18fa-438b-8f34-dd34297e99a3/APARTAMENTY%20PARK%20MATECZNEGO_1_3_E_MK_9_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|APARTAMENTY PARK MATECZNEGO|E|E-9
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-33,54.692,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_33,/getmedia/65d93a25-1ec9-4425-b370-fdbcb5c5048f/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_33_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|APARTAMENTY PARK MATECZNEGO|F|F-33
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-68,54.692,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_68,/getmedia/07ca0498-14c3-4245-9f41-b59d17a1e38a/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_68_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|APARTAMENTY PARK MATECZNEGO|F|F-68
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,A,,A-36,40.962,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_a_mk_36,/getmedia/44b4b98c-a533-499a-a3ca-0396ff3e9d06/G%c3%93RKA%20NARODOWA_5_1_A_MK_36_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|A|A-36
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,A,,A-40,53.442,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_a_mk_40,/getmedia/fe4210a6-70fa-49b8-bfc1-b49542ca945e/G%c3%93RKA%20NARODOWA_5_1_A_MK_40_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|A|A-40
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,B,,B-13,51.322,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_b_mk_13,/getmedia/126585f5-c9a1-4d26-b0cb-b1c2f8a4afc2/G%c3%93RKA%20NARODOWA_5_1_B_MK_13_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|B|B-13
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,B,,B-16,51.322,2 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_b_mk_16,/getmedia/ad63c803-49ce-4f7b-8b3e-872d75913c70/G%c3%93RKA%20NARODOWA_5_1_B_MK_16_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|B|B-16
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,H,,H-4,52.632,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_4_1_h_mk_4,/getmedia/7e09b725-7dac-4092-8575-7f612e744cf6/G%c3%93RKA%20NARODOWA_4_1_H_MK_4_Rzut%203D_1.jpg?width=276,2025-11-24,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|H|H-4
krakow,OSIEDLE PRZY WIELICKIEJ,A,,A-65,89.212,4 pokoje z aneksem,6 piętro,BALKON,136802.0,142502.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_1_a_mk_65,/getmedia/836ccae5-8945-4e64-bf00-7eea711ca131/OSIEDLE%20PRZY%20WIELICKIEJ_1_1_A_MK_65_Rzut%203D_1.jpg?width=276,2025-11-24,12204380.024,krakow|OSIEDLE PRZY WIELICKIEJ|A|A-65
wroclaw,APARTAMENTY NAD OŁAWKĄ,A,,A 37,63.632,3 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_1_1_a_mk_37,/getmedia/060b6dde-e1c1-47ef-be2d-78079f51a819/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_1_1_A_MK_37_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|APARTAMENTY NAD OŁAWKĄ|A|A 37
wroclaw,APARTAMENTY NAD OŁAWKĄ,A,,A 43,63.502,3 pokoje z aneksem,7 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_1_1_a_mk_43,/getmedia/ea32df95-7d5d-4eb3-a9e9-c1962e0d873e/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_1_1_A_MK_43_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|APARTAMENTY NAD OŁAWKĄ|A|A 43
wroclaw,APARTAMENTY NAD OŁAWKĄ,B,,B 36,53.742,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_2_1_b_mk_36,/getmedia/02a670d9-765a-48a0-a421-4de9a1dcb43a/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_2_1_B_MK_36_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|APARTAMENTY NAD OŁAWKĄ|B|B 36
wroclaw,APARTAMENTY NAD OŁAWKĄ,B,,B 50,49.582,3 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_2_1_b_mk_50,/getmedia/77c710a1-7d3c-40e4-aaa3-3872c7072798/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_2_1_B_MK_50_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|APARTAMENTY NAD OŁAWKĄ|B|B 50
wroclaw,APARTAMENTY NAD OŁAWKĄ,B,,B 77,25.972,1 pokój z aneksem,4 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_2_1_b_mk_77,/getmedia/9f5d4db1-19a4-47fc-8f0a-3ecd261d7dcb/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_2_1_B_MK_77_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|APARTAMENTY NAD OŁAWKĄ|B|B 77
wroclaw,BRANIBORSKA 80,A,,A 37,30.352,1 pokój z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/wroclaw/mieszkanie?id=braniborska_1_1_a_mk_37,/getmedia/6d2f5c82-20ee-4712-bf20-d986a09095b0/BRANIBORSKA_1_1_A_MK_37_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|BRANIBORSKA 80|A|A 37
wroclaw,HUBSKA 100,A,,A 13,56.442,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_2_1_a_mk_13,/getmedia/ac7cc540-6efd-4724-9090-596b69731e35/HUBSKA%20100_2_1_A_MK_13_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|HUBSKA 100|A|A 13
wroclaw,HUBSKA 100,A,,A 22,57.692,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_2_1_a_mk_22,/getmedia/c9bf296e-9ae3-4e55-80b0-1ecf977ad1ad/HUBSKA%20100_2_1_A_MK_22_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|HUBSKA 100|A|A 22
wroclaw,HUBSKA 100,A,,A 27,40.302,2 pokoje z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_2_1_a_mk_27,/getmedia/827b4fd9-6d9b-40ec-8dc3-b0a1c02bcece/HUBSKA%20100_2_1_A_MK_27_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|HUBSKA 100|A|A 27
wroclaw,HUBSKA 100,A,,A 60,57.692,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_2_1_a_mk_60,/getmedia/28f25416-d3e9-4ff6-91fc-4babdc516cb1/HUBSKA%20100_2_1_A_MK_60_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|HUBSKA 100|A|A 60
wroclaw,HUBSKA 100,B,,B 48,46.812,1 pokój z aneksem,2 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_1_1_b_mk_48,/getmedia/67c92af4-bfc0-408e-a4cc-12185dd5b30a/HUBSKA%20100_1_1_B_MK_48_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|HUBSKA 100|B|B 48
wroclaw,HUBSKA 100,B,,B 66,56.082,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_1_1_b_mk_66,/getmedia/0e147d16-9f88-4bc1-a8a5-8091c0304343/HUBSKA%20100_1_1_B_MK_66_Rzut%203D_1.jpg?width=276,2025-11-24,,wroclaw|HUBSKA 100|B|B 66
