city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 47,33.112,1 pokój z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_47,/getmedia/e72487e0-c354-40bc-ba88-11aa041fa744/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_47_Rzut%203D_1.jpg?width=276,2026-01-13,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 47
warszawa,OSIEDLE URBINO,D,,D 116,60.702,3 pokoje z aneksem,3 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_1_4_d_mk_116,/getmedia/b1bcf0f1-b63f-444f-aa63-13755b9ef731/URBINO_1_4_D_MK_116_Rzut%203D_1.jpg?width=276,2026-01-13,,warszawa|OSIEDLE URBINO|D|D 116
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 42,66.002,3 pokoje z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_42,/getmedia/e1f36679-ad8a-4816-a1e6-741af190ea63/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_42_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 42
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 43,38.202,2 pokoje z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_43,/getmedia/afe66646-50f4-41c6-9aff-fb279850d182/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_43_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 43
warszawa,APARTAMENTY RUDNICKIEGO,D,,D 126,38.242,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty rudnickiego_1_1_d_mk_126,/getmedia/9365d3dd-d5be-482b-8a3d-03f34c01a1a0/APARTAMENTY%20RUDNICKIEGO_1_1_D_MK_126_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|APARTAMENTY RUDNICKIEGO|D|D 126
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,B,,B 15,68.842,4 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_b_mk_15,/getmedia/3c4a1ea8-ca90-4eac-9a7a-ff0d562b48dd/METRO%20ZACH%c3%93D_8_2_B_MK_15_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|B|B 15
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,B,,B 52,74.142,4 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_b_mk_52,/getmedia/601d6208-f862-4352-a603-dd238756d417/METRO%20ZACH%c3%93D_8_2_B_MK_52_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|B|B 52
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 4,46.392,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_4,/getmedia/ad40f572-f73d-4e10-9b77-0df63d33c0c3/METRO%20ZACH%c3%93D_8_2_D_MK_4_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 4
warszawa,OSIEDLE BOKSERSKA 71,C,,C 19,25.442,1 pokój z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_2_c_mk_19,/getmedia/f4e480a6-253d-4daa-be8b-1df21931d418/BOKSERSKA%2071_2_2_C_MK_19_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|OSIEDLE BOKSERSKA 71|C|C 19
warszawa,OSIEDLE MYŚLIBORSKA,B,,B 12,54.732,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mysliborska 27_1_1_b_mk_12,/getmedia/a95e74d9-f3b3-4c9e-914e-1c8e572b39f7/MY%c5%9aLIBORSKA%2027_1_1_B_MK_12_Rzut%203D_1.jpg?width=276,2026-01-14,,warszawa|OSIEDLE MYŚLIBORSKA|B|B 12
warszawa,OSIEDLE PRZY RYŻOWEJ,C,,C 11,47.692,2 pokoje z aneksem,1 piętro,BALKON,141002.0,150002.0,True,/pl-pl/warszawa/mieszkanie?id=przy ryzowej_1_2_c_mk_11,/getmedia/66756fa9-05c2-4f9c-82a4-6da2ebbb6e9e/PRZY%20RY%c5%bbOWEJ_1_2_C_MK_11_Rzut%203D_1.jpg?width=276,2026-01-14,6724667.384,warszawa|OSIEDLE PRZY RYŻOWEJ|C|C 11
wroclaw,HUBSKA 100,B,,B 23,35.432,1 pokój z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_1_1_b_mk_23,/getmedia/54538ab2-0b93-48ef-949f-f40eea313989/HUBSKA%20100_1_1_B_MK_23_Rzut%203D_1.jpg?width=276,2026-01-15,,wroclaw|HUBSKA 100|B|B 23
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,B,,B 36,43.912,2 pokoje,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_b_mk_36,/getmedia/f62c746c-d060-445e-8a56-1f4b0bb02877/METRO%20ZACH%c3%93D_8_2_B_MK_36_Rzut%203D_1.jpg?width=276,2026-01-15,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|B|B 36
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 16,32.572,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_16,/getmedia/f8f7d6fe-e5a5-42e5-ab65-0fd47606a210/METRO%20ZACH%c3%93D_8_2_D_MK_16_Rzut%203D_1.jpg?width=276,2026-01-15,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 16
warszawa,MOKOTÓW SPORTOWY,A,,A 6,38.072,2 pokoje z aneksem,1 piętro,BALKON,157002.0,167002.0,True,/pl-pl/warszawa/mieszkanie?id=mokotow sportowy_3_1_a_mk_6,/getmedia/0bcb689a-c710-4231-a7c9-44b8c1e0347d/MOKOT%c3%93W%20SPORTOWY_3_1_A_MK_6_Rzut%203D_1.jpg?width=276,2026-01-15,5977380.144,warszawa|MOKOTÓW SPORTOWY|A|A 6
krakow,29. ALEJA,C,,C-46,35.362,2 pokoje z aneksem,Parter,"TARAS, OGRÓDEK",,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_46,/getmedia/53ad0c18-c59c-4e22-ac83-89eaab9b6e31/29.%20ALEJA_2_2_C_MK_46_Rzut%203D_1.jpg?width=276,2026-01-16,,krakow|29. ALEJA|C|C-46
wroclaw,OSIEDLE ARKADIA,B2,,B2 22,38.452,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_1_1_b2_mk_22,/getmedia/62f381a5-ddd7-4492-99d6-a4a15fe499b6/OSIEDLE%20ARKADIA_1_1_B2_MK_22_Rzut%203D_1.jpg?width=276,2026-01-16,,wroclaw|OSIEDLE ARKADIA|B2|B2 22
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,A,,A 92,32.702,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_a_mk_92,/getmedia/867be097-0dd4-4bb4-bf90-f77e8b5c3c26/METRO%20ZACH%c3%93D_8_1_A_MK_92_Rzut%203D_1.jpg?width=276,2026-01-16,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|A|A 92
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,C,,C 1,43.512,2 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_c_mk_1,/getmedia/9df1a7a7-4070-42ef-8458-74397d85e3f5/METRO%20ZACH%c3%93D_8_1_C_MK_1_Rzut%203D_1.jpg?width=276,2026-01-16,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|C|C 1
trojmiasto,PRZYSTAŃ BRZEŹNO,A,,A 8,38.772,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/trojmiasto/mieszkanie?id=przystan brzezno_1_1_a_mk_8,/getmedia/c9a7d5c4-4062-4f11-892c-c9103b22c1c1/[PRZYSTA%c5%83%20BRZE%c5%b9NO_1_1_A_1_8][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2026-01-16,,trojmiasto|PRZYSTAŃ BRZEŹNO|A|A 8
trojmiasto,PRZYSTAŃ BRZEŹNO,A,,A 21,55.652,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/trojmiasto/mieszkanie?id=przystan brzezno_1_1_a_mk_21,/getmedia/0ee3ad8b-1e45-4271-91ff-489d34d7dbe9/[PRZYSTA%c5%83%20BRZE%c5%b9NO_1_1_A_4_21][MK][RZUT][Plan%20mieszkania]_s.jpg?width=276,2026-01-16,,trojmiasto|PRZYSTAŃ BRZEŹNO|A|A 21
