city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,APARTAMENTY PARK MATECZNEGO,B,,B-2,29.732,1 pokój z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_b_mk_2,/getmedia/ff421f32-0fad-4591-b44b-a5be953f9c89/APARTAMENTY%20PARK%20MATECZNEGO_1_2_B_MK_2_Rzut%203D_1.jpg?width=276,2026-08-31,,krakow|APARTAMENTY PARK MATECZNEGO|B|B-2
krakow,APARTAMENTY PARK MATECZNEGO,B,,B-4,38.772,2 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_b_mk_4,/getmedia/9cc0d56d-42b1-4c8b-86b2-4ac45997c952/APARTAMENTY%20PARK%20MATECZNEGO_1_2_B_MK_4_Rzut%203D_1.jpg?width=276,2026-08-31,,krakow|APARTAMENTY PARK MATECZNEGO|B|B-4
krakow,APARTAMENTY PARK MATECZNEGO,G,,G-35,79.052,4 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_g_mk_35,/getmedia/c8e130ea-69e7-4492-afa6-c3e5a642000c/APARTAMENTY%20PARK%20MATECZNEGO_2_1_G_MK_35_Rzut%203D_1.jpg?width=276,2026-08-31,,krakow|APARTAMENTY PARK MATECZNEGO|G|G-35
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-4,30.442,1 pokój z aneksem,1 piętro,,182362.0,194002.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_4,/getmedia/c4d3f9aa-0068-401b-bd31-d1244aa19ee1/OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_MK_4_Rzut%203D_1.jpg?width=276,2026-08-31,5551464.004,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-4
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-82,28.332,1 pokój z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_82,/getmedia/2394d2d4-54dc-48c1-a0f0-dde64e468d75/OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_MK_82_Rzut%203D_1.jpg?width=276,2026-08-31,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-82
wroclaw,APARTAMENTY KAMIEŃSKIEGO,A,,A 3,58.902,3 pokoje z aneksem,Parter,,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty kamienskiego_1_1_a_mk_3,/getmedia/21e1aea4-0eeb-4436-8f10-56b46c121557/APARTAMENTY%20KAMIE%c5%83SKIEGO_1_1_A_MK_3_Rzut%203D_1.jpg?width=276,2026-08-31,,wroclaw|APARTAMENTY KAMIEŃSKIEGO|A|A 3
wroclaw,OSIEDLE ARKADIA,B1,,B1 41,40.902,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_2_1_b1_mk_41,/getmedia/c314035c-fc2a-45b8-afb6-f4cc8f23a19a/OSIEDLE%20ARKADIA_2_1_B1_MK_41_Rzut%203D_1.jpg?width=276,2026-08-31,,wroclaw|OSIEDLE ARKADIA|B1|B1 41
wroclaw,OSIEDLE MIĘDZYLESKA,B,,B 144,59.132,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=miedzyleska_2_1_b_mk_144,/getmedia/0534d4dd-5ffb-44a5-83b9-d868c5b942fa/MI%c4%98DZYLESKA_2_1_B_MK_144_Rzut%203D_1.jpg?width=276,2026-08-31,,wroclaw|OSIEDLE MIĘDZYLESKA|B|B 144
wroclaw,OSIEDLE RAPSODIA,E,,E 34,41.082,2 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_3_1_e_mk_34,/getmedia/d6c45714-3550-4a33-93d3-bb3d7602f2e0/OSIEDLE%20RAPSODIA_3_1_E_MK_34_Rzut%203D_1.jpg?width=276,2026-08-31,,wroclaw|OSIEDLE RAPSODIA|E|E 34
wroclaw,OSIEDLE RAPSODIA,E,,E 115,56.052,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_3_1_e_mk_115,/getmedia/4034fd1c-cbb7-41ff-9ea4-54871fc7ef6d/OSIEDLE%20RAPSODIA_3_1_E_MK_115_Rzut%203D_1.jpg?width=276,2026-08-31,,wroclaw|OSIEDLE RAPSODIA|E|E 115
wroclaw,WILLE BISKUPIN,L,,L 9,52.012,2 pokoje z aneksem,2 piętro,BALKON,185702.0,197502.0,True,/pl-pl/wroclaw/mieszkanie?id=wille biskupin_1_2_l_mk_9,/getmedia/a8e19094-eea0-44fd-8b88-c0366824e203/WILLE%20BISKUPIN_1_2_L_MK_9_Rzut%203D_1.jpg?width=276,2026-08-31,9658732.424,wroclaw|WILLE BISKUPIN|L|L 9
warszawa,APARTAMENTY BEETHOVENA,A,,A 34,55.012,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_a_mk_34,/getmedia/e357c0ae-ad18-441a-885a-507dfebc7547/APARTAMENTY%20BEETHOVENA_1_1_A_MK_34_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY BEETHOVENA|A|A 34
warszawa,APARTAMENTY BEETHOVENA,B,,B 64,64.632,3 pokoje,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_64,/getmedia/2fbca53f-f9de-4096-9500-7ab581f0eff0/APARTAMENTY%20BEETHOVENA_1_1_B_MK_64_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY BEETHOVENA|B|B 64
warszawa,APARTAMENTY LITERACKA,E,,E 144,39.062,2 pokoje z aneksem,6 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_2_e_mk_144,/getmedia/86ebe5a1-034d-4dcb-ac12-df401d67f71c/APARTAMENTY%20LITERACKA_2_2_E_MK_144_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY LITERACKA|E|E 144
warszawa,APARTAMENTY LITERACKA,E,,E 168,39.422,2 pokoje z aneksem,5 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_2_e_mk_168,/getmedia/27179b8d-fc4d-418f-9aca-b2831da094a5/APARTAMENTY%20LITERACKA_2_2_E_MK_168_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY LITERACKA|E|E 168
warszawa,APARTAMENTY LITERACKA,F,,F 41,37.452,2 pokoje z aneksem,7 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_3_f_mk_41,/getmedia/dd15fa23-d14d-4084-a32c-857d7a7fa3f9/APARTAMENTY%20LITERACKA_2_3_F_MK_41_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY LITERACKA|F|F 41
warszawa,APARTAMENTY LITERACKA,F,,F 68,40.332,2 pokoje z aneksem,1 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_3_f_mk_68,/getmedia/dceff04d-aebc-4d1c-a946-294a3139184e/APARTAMENTY%20LITERACKA_2_3_F_MK_68_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY LITERACKA|F|F 68
warszawa,APARTAMENTY METRO WILANOWSKA,A,,A 250,67.102,4 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty metro wilanowska_1_1_a_mk_250,/getmedia/40d6bd80-5b11-4aab-98c4-46f937670a63/APARTAMENTY%20METRO%20WILANOWSKA_1_1_A_MK_250_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY METRO WILANOWSKA|A|A 250
warszawa,APARTAMENTY METRO WILANOWSKA,A,,A 280,34.312,2 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty metro wilanowska_1_1_a_mk_280,/getmedia/854873c3-3e95-4196-a931-2b61009a5fbf/APARTAMENTY%20METRO%20WILANOWSKA_1_1_A_MK_280_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY METRO WILANOWSKA|A|A 280
warszawa,APARTAMENTY MYŚLIBORSKA PARK,H,,H 16,39.872,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mysliborska 11_1_1_h_mk_16,/getmedia/8ce03977-adc5-4dce-870b-1d485714d4dd/[MY%c5%9aLIBORSKA%2011_1_1_H_2_16][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY MYŚLIBORSKA PARK|H|H 16
warszawa,APARTAMENTY MYŚLIBORSKA PARK,J,,J 75,70.982,4 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mysliborska 11_1_1_j_mk_75,/getmedia/59a27211-fa3f-491b-ab3f-bf23ebe29192/[MY%c5%9aLIBORSKA%2011_1_1_J_4_75][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-08-31,,warszawa|APARTAMENTY MYŚLIBORSKA PARK|J|J 75
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,A,,A 105,27.292,1 pokój z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_a_mk_105,/getmedia/29e7afc8-b74d-4fa9-ad9e-00d835cdb714/METRO%20ZACH%c3%93D_8_1_A_MK_105_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|A|A 105
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 23,32.572,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_23,/getmedia/0f2a2085-6465-4c4b-a72f-a1509d6d2308/METRO%20ZACH%c3%93D_8_2_D_MK_23_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 23
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 33,34.282,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_33,/getmedia/e3b05f6d-8e49-40c9-b7b3-f586adb20bde/METRO%20ZACH%c3%93D_8_2_D_MK_33_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 33
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 44,40.712,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_44,/getmedia/a8b7a5b9-c2a3-4dc2-827c-0b0175a47716/METRO%20ZACH%c3%93D_8_2_D_MK_44_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 44
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 74,33.202,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_74,/getmedia/a891a49a-a434-4c77-912e-db5e74378b7a/METRO%20ZACH%c3%93D_8_2_D_MK_74_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 74
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 75,33.752,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_75,/getmedia/a728f66a-80c3-49c8-8701-04164889faa3/METRO%20ZACH%c3%93D_8_2_D_MK_75_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 75
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 76,34.452,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_76,/getmedia/1f2da6d5-9249-42d3-bfe7-bc14d220c2b7/METRO%20ZACH%c3%93D_8_2_D_MK_76_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 76
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,D,,D 80,25.272,1 pokój z aneksem,Parter,,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_2_d_mk_80,/getmedia/2b92c2ab-fda2-4130-ba27-d6a82674d265/METRO%20ZACH%c3%93D_8_2_D_MK_80_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|D|D 80
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,F,,F 31,27.942,1 pokój z aneksem,Parter,,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_3_f_mk_31,/getmedia/fa5ee132-04b3-44d1-85fe-1e3fc8d8973c/METRO%20ZACH%c3%93D_8_3_F_MK_31_Rzut%203D_1.jpg?width=276,2026-08-31,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|F|F 31
