city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,OSIEDLE PRZY WIELICKIEJ,A,,A-112,41.172,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_1_a_mk_112,/getmedia/32e92d95-b9ee-466e-be26-3ddc709b759f/OSIEDLE%20PRZY%20WIELICKIEJ_1_1_A_MK_112_Rzut%203D_1.jpg?width=276,2026-06-09,,krakow|OSIEDLE PRZY WIELICKIEJ|A|A-112
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-30,34.962,1 pokój z aneksem,5 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_30,/getmedia/5e25df44-f839-4e18-b89c-5bedfa6083d0/OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_MK_30_Rzut%203D_1.jpg?width=276,2026-06-09,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-30
warszawa,APARTAMENTY BEETHOVENA,B,,B 94,60.182,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_94,/getmedia/e1c4f6a4-17dd-4f3d-95c7-e2b0af61ae95/APARTAMENTY%20BEETHOVENA_1_1_B_MK_94_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|APARTAMENTY BEETHOVENA|B|B 94
warszawa,APARTAMENTY LITERACKA,C,,C 52,93.492,4 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_1_c_mk_52,/getmedia/844a2182-c068-4e0f-bba4-e705115ee485/APARTAMENTY%20LITERACKA_2_1_C_MK_52_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|APARTAMENTY LITERACKA|C|C 52
warszawa,APARTAMENTY LITERACKA,E,,E 175,43.332,2 pokoje z aneksem,Parter,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_2_e_mk_175,/getmedia/886b5589-faa0-4325-8d6a-ac19e3b3ab1e/APARTAMENTY%20LITERACKA_2_2_E_MK_175_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|APARTAMENTY LITERACKA|E|E 175
warszawa,APARTAMENTY LITERACKA,F,,F 57,118.062,5 pokoi z aneksem,11 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_3_f_mk_57,/getmedia/6cde9186-55f2-47e3-83dc-c8cd706c5339/APARTAMENTY%20LITERACKA_2_3_F_MK_57_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|APARTAMENTY LITERACKA|F|F 57
warszawa,MOKOTÓW SPORTOWY,A,,A 34,72.722,4 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mokotow sportowy_3_1_a_mk_34,/getmedia/a7e81fea-bacf-41d1-9e4a-37e518c80d93/MOKOT%c3%93W%20SPORTOWY_3_1_A_MK_34_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|MOKOTÓW SPORTOWY|A|A 34
warszawa,OSIEDLE BOKSERSKA 71,A,,A 10,41.162,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_1_a_mk_10,/getmedia/4be27840-4e15-4366-a5ee-bb07ef646bc3/BOKSERSKA%2071_2_1_A_MK_10_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|OSIEDLE BOKSERSKA 71|A|A 10
warszawa,OSIEDLE BOKSERSKA 71,B,,B 6,25.382,1 pokój z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_2_b_mk_6,/getmedia/403aa94f-b15c-4353-9988-d5e0957ce5f6/BOKSERSKA%2071_2_2_B_MK_6_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|OSIEDLE BOKSERSKA 71|B|B 6
warszawa,OSIEDLE URBINO,A,,A 60,70.872,4 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_4_1_a_mk_60,/getmedia/170d02f6-4ff5-4ea5-b306-4ed1fd0ad975/URBINO_4_1_A_MK_60_Rzut%203D_1.jpg?width=276,2026-06-09,,warszawa|OSIEDLE URBINO|A|A 60
warszawa,APARTAMENTY METRO WILANOWSKA,A,,A 175,72.582,4 pokoje z aneksem,6 piętro,LOGGIA,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty metro wilanowska_1_1_a_mk_175,/getmedia/d3c4c79d-f89f-44f4-bd6e-de814a2c05d2/APARTAMENTY%20METRO%20WILANOWSKA_1_1_A_MK_175_Rzut%203D_1.jpg?width=276,2026-06-10,,warszawa|APARTAMENTY METRO WILANOWSKA|A|A 175
