city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,F,,F-23,46.692,2 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_3_f_mk_23,/getmedia/576136f6-761b-4a78-8606-ef95f8e9b231/G%c3%93RKA%20NARODOWA_5_3_F_MK_23_Rzut%203D_1.jpg?width=276,2026-09-08,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|F|F-23
warszawa,APARTAMENTY BEETHOVENA,B,,B 91,76.872,4 pokoje z aneksem,Parter,,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_91,/getmedia/a15996f9-d4e3-448b-9661-1f32844c9ae7/APARTAMENTY%20BEETHOVENA_1_1_B_MK_91_Rzut%203D_1.jpg?width=276,2026-09-08,,warszawa|APARTAMENTY BEETHOVENA|B|B 91
warszawa,MOKOTÓW SPORTOWY,A,,A 17,42.982,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=mokotow sportowy_1_3_a_mk_17,/getmedia/f5576724-6bcb-41e0-842c-1f239f53d1a1/[MOKOT%c3%93W%20SPORTOWY_1_3_A_3_17][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-09-08,,warszawa|MOKOTÓW SPORTOWY|A|A 17
warszawa,OSIEDLE BOKSERSKA 71,C,,C 88,56.302,3 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_2_c_mk_88,/getmedia/8a9306f8-c725-43a7-b356-da65ce59b721/BOKSERSKA%2071_2_2_C_MK_88_Rzut%203D_1.jpg?width=276,2026-09-08,,warszawa|OSIEDLE BOKSERSKA 71|C|C 88
warszawa,OSIEDLE BOKSERSKA 71,E,,E 77,57.812,3 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_3_e_mk_77,/getmedia/67ba2164-af09-4ef8-8063-271737ed56b6/BOKSERSKA%2071_2_3_E_MK_77_Rzut%203D_1.jpg?width=276,2026-09-08,,warszawa|OSIEDLE BOKSERSKA 71|E|E 77
warszawa,OSIEDLE MYŚLIBORSKA,A,,A 29,36.752,2 pokoje z aneksem,3 piętro,BALKON,149502.0,160502.0,True,/pl-pl/warszawa/mieszkanie?id=mysliborska 27_1_1_a_mk_29,/getmedia/d3b05736-fa83-4c1c-ac09-712a5e282e68/MY%c5%9aLIBORSKA%2027_1_1_A_MK_29_Rzut%203D_1.jpg?width=276,2026-09-08,5494497.504000001,warszawa|OSIEDLE MYŚLIBORSKA|A|A 29
warszawa,OSIEDLE URBINO,A,,A 15,37.552,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_4_1_a_mk_15,/getmedia/9beecb4d-ed42-418d-9980-6e857df6ec6d/URBINO_4_1_A_MK_15_Rzut%203D_1.jpg?width=276,2026-09-08,,warszawa|OSIEDLE URBINO|A|A 15
warszawa,OSIEDLE URBINO,A,,A 28,37.582,2 pokoje z aneksem,Parter,,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_5_1_a_mk_28,/getmedia/7804c4ef-7704-4c5e-81d1-338e528c13b7/URBINO_5_1_A_MK_28_Rzut%203D_1.jpg?width=276,2026-09-08,,warszawa|OSIEDLE URBINO|A|A 28
warszawa,OSIEDLE URBINO,B,,B 8,40.412,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_4_1_b_mk_8,/getmedia/35cdab82-23e5-4b14-b87a-ef5d8bcb4ce5/URBINO_4_1_B_MK_8_Rzut%203D_1.jpg?width=276,2026-09-08,,warszawa|OSIEDLE URBINO|B|B 8
warszawa,OSIEDLE URBINO,B,,B 10,36.492,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_4_1_b_mk_10,/getmedia/ad7c89f1-d28a-4cf7-a65c-407c94129668/URBINO_4_1_B_MK_10_Rzut%203D_1.jpg?width=276,2026-09-08,,warszawa|OSIEDLE URBINO|B|B 10
