city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-75,37.462,2 pokoje z aneksem,4 piętro,BALKON,178002.0,191002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_75,/getmedia/fdd43435-2929-4b0f-ad6b-a31e4b4d9190/29.%20ALEJA_2_2_C_MK_75_Rzut%203D_1.jpg?width=276,2025-11-03,6668310.924000001,krakow|29. ALEJA|C|C-75
krakow,29. ALEJA,C,,C-22,37.522,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_22,/getmedia/da0341dc-8f9b-422c-b5cf-380d5d7eb605/29.%20ALEJA_2_2_C_MK_22_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|C|C-22
krakow,29. ALEJA,C,,C-38,56.452,2 pokoje z aneksem,5 piętro,"LOGGIA, TARAS",,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_38,/getmedia/6066c883-3f03-469a-ba00-94b0b94d5b2b/29.%20ALEJA_2_2_C_MK_38_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|C|C-38
krakow,29. ALEJA,C,,C-66,37.542,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_66,/getmedia/6ed7cb06-f5e4-4f90-9796-67c6b8e2e9df/29.%20ALEJA_2_2_C_MK_66_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|C|C-66
krakow,29. ALEJA,C,,C-67,37.462,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_67,/getmedia/6092b047-2bf8-45b5-b8ea-206a45a80320/29.%20ALEJA_2_2_C_MK_67_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|C|C-67
krakow,29. ALEJA,C,,C-74,37.542,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_74,/getmedia/683f6c15-e8c1-412f-aa33-b3cfadbbc403/29.%20ALEJA_2_2_C_MK_74_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|C|C-74
krakow,29. ALEJA,C,,C-84,37.462,2 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_84,/getmedia/7ef0981d-d4e4-48ad-9b7b-7a8073b4b704/29.%20ALEJA_2_2_C_MK_84_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|C|C-84
krakow,29. ALEJA,C,,C-93,37.462,2 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_93,/getmedia/4da5cbb4-10e4-42d1-8ea4-66b1af204aea/29.%20ALEJA_2_2_C_MK_93_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|C|C-93
krakow,29. ALEJA,E,,E-25,52.822,3 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_25,/getmedia/82e3a335-5291-492d-9d0d-9c9f8a850f69/29.%20ALEJA_2_1_E_MK_25_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|E|E-25
krakow,29. ALEJA,E,,E-77,72.272,3 pokoje z aneksem,Parter,"TARAS, OGRÓDEK",,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_77,/getmedia/2e3a3c0b-bea5-42b0-96ef-b4e286640e44/29.%20ALEJA_2_1_E_MK_77_Rzut%203D_1.jpg?width=276,2025-11-03,,krakow|29. ALEJA|E|E-77
