city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,E,,E-69,43.502,2 pokoje z aneksem,5 piętro,BALKON,171502.0,186002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_69,/getmedia/5a631b75-27e2-4ae2-80af-b5b60bc91a7f/29.%20ALEJA_2_1_E_MK_69_Rzut%203D_1.jpg?width=276,2026-03-23,7460680.004000001,krakow|29. ALEJA|E|E-69
krakow,29. ALEJA,E,,E-68,60.842,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_68,/getmedia/7840ee40-e39e-432a-8bd1-67a76819052f/29.%20ALEJA_2_1_E_MK_68_Rzut%203D_1.jpg?width=276,2026-03-23,,krakow|29. ALEJA|E|E-68
krakow,29. ALEJA,E,,E-73,43.502,2 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_73,/getmedia/8e34a4c5-c03c-41c8-8e46-a1bb5770f0fb/29.%20ALEJA_2_1_E_MK_73_Rzut%203D_1.jpg?width=276,2026-03-23,,krakow|29. ALEJA|E|E-73
krakow,APARTAMENTY PARK MATECZNEGO,G,,G-32,48.772,3 pokoje z aneksem,Parter,OGRÓDEK,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_g_mk_32,/getmedia/0104e871-ff7a-4470-aeda-ff3054cf54b0/APARTAMENTY%20PARK%20MATECZNEGO_2_1_G_MK_32_Rzut%203D_1.jpg?width=276,2026-03-23,,krakow|APARTAMENTY PARK MATECZNEGO|G|G-32
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-30,74.192,4 pokoje z aneksem,4 piętro,TARAS,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_30,/getmedia/42820f5d-a1ea-4f9b-a51a-1ad6532e55da/[APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_4_30][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-23,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-30
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-50,44.992,2 pokoje z aneksem,2 piętro,TARAS,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_50,/getmedia/06765885-f476-419a-bae8-531f0b0b894c/[APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_2_50][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-23,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-50
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,A,,A-1,51.412,2 pokoje z aneksem,1 piętro,BALKON,136502.0,148002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_a_mk_1,/getmedia/ae6bd384-b7d0-43f3-a157-bc46482ef47c/G%c3%93RKA%20NARODOWA_5_1_A_MK_1_Rzut%203D_1.jpg?width=276,2026-03-23,7017840.824,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|A|A-1
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,B,,B-34,48.722,2 pokoje z aneksem,4 piętro,BALKON,144502.0,157002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_1_b_mk_34,/getmedia/ce6dd529-f1ec-4626-9ed3-d1cc4bf33a98/G%c3%93RKA%20NARODOWA_5_1_B_MK_34_Rzut%203D_1.jpg?width=276,2026-03-23,7040426.444,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|B|B-34
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,C,,C-49,48.912,2 pokoje z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_2_c_mk_49,/getmedia/2ecb69a6-7008-4447-aca2-08469170370e/G%c3%93RKA%20NARODOWA_5_2_C_MK_49_Rzut%203D_1.jpg?width=276,2026-03-23,,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|C|C-49
krakow,OSIEDLE PRZY WIELICKIEJ,A,,A-6,42.692,2 pokoje z aneksem,1 piętro,BALKON,163102.0,173502.0,True,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_1_a_mk_6,/getmedia/d9299acb-18f1-41ec-b233-29160cdd460b/OSIEDLE%20PRZY%20WIELICKIEJ_1_1_A_MK_6_Rzut%203D_1.jpg?width=276,2026-03-23,6963150.584,krakow|OSIEDLE PRZY WIELICKIEJ|A|A-6
krakow,OSIEDLE PRZY WIELICKIEJ,A,,A-69,42.212,2 pokoje z aneksem,6 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_1_a_mk_69,/getmedia/ca6eb402-bbc3-4af0-b1fb-f10e1585ffe8/OSIEDLE%20PRZY%20WIELICKIEJ_1_1_A_MK_69_Rzut%203D_1.jpg?width=276,2026-03-23,,krakow|OSIEDLE PRZY WIELICKIEJ|A|A-69
krakow,PRZYSTANEK PRĄDNIK,D,,D-58,35.582,2 pokoje z aneksem,7 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_58,/getmedia/d7cc8fad-d5c2-4c91-8c52-05a7740432ef/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_7_58][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-23,,krakow|PRZYSTANEK PRĄDNIK|D|D-58
krakow,PRZYSTANEK PRĄDNIK,D,,D-61,72.482,4 pokoje z aneksem,1 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_61,/getmedia/2e4097df-5674-421d-a2ab-770c12259a2d/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_1_61][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-23,,krakow|PRZYSTANEK PRĄDNIK|D|D-61
krakow,PRZYSTANEK PRĄDNIK,D,,D-120,41.252,2 pokoje z aneksem,7 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_120,/getmedia/c82c9538-6bfe-42e2-b742-acbecbc2d857/[PRZYSTANEK%20PR%c4%84DNIK_1_1_D_7_120][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-03-23,,krakow|PRZYSTANEK PRĄDNIK|D|D-120
wroclaw,APARTAMENTY NAD OŁAWKĄ,B,,B 144,44.552,2 pokoje,3 piętro,BALKON,141602.0,149002.0,True,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_2_1_b_mk_144,/getmedia/4da0b5cd-3ac8-4592-86da-0794b379e562/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_2_1_B_MK_144_Rzut%203D_1.jpg?width=276,2026-03-23,6308652.304,wroclaw|APARTAMENTY NAD OŁAWKĄ|B|B 144
wroclaw,APARTAMENTY NAD OŁAWKĄ,B,,B 35,47.072,2 pokoje,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_2_1_b_mk_35,/getmedia/93a3d76a-f294-4891-bc8d-4e5477a7ab78/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_2_1_B_MK_35_Rzut%203D_1.jpg?width=276,2026-03-23,,wroclaw|APARTAMENTY NAD OŁAWKĄ|B|B 35
