city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-39,61.302,2 pokoje z aneksem,5 piętro,LOGGIA,144442.0,157002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_39,/getmedia/f299658c-99af-4459-8bc9-0eea300a792f/29.%20ALEJA_2_2_C_MK_39_Rzut%203D_1.jpg?width=276,2026-08-17,8854583.484,krakow|29. ALEJA|C|C-39
krakow,29. ALEJA,E,,E-32,43.522,2 pokoje z aneksem,1 piętro,BALKON,167442.0,182002.0,True,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_32,/getmedia/b8d9d91f-5738-4fe7-a331-1bcb77641d0a/29.%20ALEJA_2_1_E_MK_32_Rzut%203D_1.jpg?width=276,2026-08-17,7287410.723999999,krakow|29. ALEJA|E|E-32
krakow,29. ALEJA,C,,C-33,61.302,2 pokoje z aneksem,4 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_33,/getmedia/5ebd1418-c2d0-4b9c-9272-c4243801abf1/29.%20ALEJA_2_2_C_MK_33_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|29. ALEJA|C|C-33
krakow,29. ALEJA,E,,E-16,56.302,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_16,/getmedia/2eec0d2c-253c-4e0c-ade9-b0d16b27c57e/29.%20ALEJA_2_1_E_MK_16_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|29. ALEJA|E|E-16
krakow,29. ALEJA,E,,E-53,43.212,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_53,/getmedia/f6396945-ec32-46fe-9c7f-c320588a3e3e/29.%20ALEJA_2_1_E_MK_53_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|29. ALEJA|E|E-53
krakow,APARTAMENTY PARK MATECZNEGO,C,,C-14,30.842,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_c_mk_14,/getmedia/9e1dd173-3f4f-4b2a-8052-7c1f8c504755/APARTAMENTY%20PARK%20MATECZNEGO_1_2_C_MK_14_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|APARTAMENTY PARK MATECZNEGO|C|C-14
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-65,48.062,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_65,/getmedia/1e9b51d0-6b40-4c42-95db-8d02476de45e/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_65_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|APARTAMENTY PARK MATECZNEGO|F|F-65
krakow,APARTAMENTY PARK MATECZNEGO,G,,G-30,53.272,3 pokoje z aneksem,Parter,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_g_mk_30,/getmedia/09c96b08-8c10-4462-9adb-8985f6f231c0/APARTAMENTY%20PARK%20MATECZNEGO_2_1_G_MK_30_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|APARTAMENTY PARK MATECZNEGO|G|G-30
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-48,45.322,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_48,/getmedia/c2085db2-7871-47b4-afc0-efac427b9229/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_48_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-48
krakow,APARTAMENTY PARK MATECZNEGO,I,,I-25,74.362,4 pokoje z aneksem,3 piętro,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_i_mk_25,/getmedia/58823a0b-6c84-46fe-a5d2-2d402fb4b9e7/APARTAMENTY%20PARK%20MATECZNEGO_2_2_I_MK_25_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|APARTAMENTY PARK MATECZNEGO|I|I-25
krakow,OSIEDLE MIESZKANIOWE GÓRKA NARODOWA,F,,F-2,38.712,2 pokoje z aneksem,Parter,,159162.0,173002.0,True,/pl-pl/krakow/mieszkanie?id=gorka narodowa_5_3_f_mk_2,/getmedia/a3641b9a-5c03-4280-801f-c950cb885d4d/G%c3%93RKA%20NARODOWA_5_3_F_MK_2_Rzut%203D_1.jpg?width=276,2026-08-17,6161479.3440000005,krakow|OSIEDLE MIESZKANIOWE GÓRKA NARODOWA|F|F-2
krakow,PRZYSTANEK PRĄDNIK,D,,D-35,35.582,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_35,/getmedia/99384df0-211a-4883-9561-632f91258e90/PRZYSTANEK%20PR%c4%84DNIK_1_1_D_MK_35_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|PRZYSTANEK PRĄDNIK|D|D-35
krakow,PRZYSTANEK PRĄDNIK,D,,D-81,72.482,4 pokoje z aneksem,5 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_81,/getmedia/89675ccd-b5d6-4914-b5f8-41cff312ce41/PRZYSTANEK%20PR%c4%84DNIK_1_1_D_MK_81_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|PRZYSTANEK PRĄDNIK|D|D-81
krakow,PRZYSTANEK PRĄDNIK,D,,D-82,44.022,2 pokoje z aneksem,5 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=przystanek pradnik_1_1_d_mk_82,/getmedia/f1edd9da-2165-4825-aa7d-e20ae73b8d9c/PRZYSTANEK%20PR%c4%84DNIK_1_1_D_MK_82_Rzut%203D_1.jpg?width=276,2026-08-17,,krakow|PRZYSTANEK PRĄDNIK|D|D-82
wroclaw,HUBSKA 100,A,,A 38,41.102,2 pokoje z aneksem,2 piętro,LOGGIA,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_2_1_a_mk_38,/getmedia/1677818f-4823-473c-915a-2d9c3b3e78ab/HUBSKA%20100_2_1_A_MK_38_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|HUBSKA 100|A|A 38
wroclaw,HUBSKA 100,A,,A 114,41.342,2 pokoje z aneksem,6 piętro,LOGGIA,,,False,/pl-pl/wroclaw/mieszkanie?id=hubska 100_2_1_a_mk_114,/getmedia/917ebc7d-0c71-43df-a128-0f639397b4c6/HUBSKA%20100_2_1_A_MK_114_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|HUBSKA 100|A|A 114
wroclaw,OSIEDLE ARKADIA,B1,,B1 2,39.122,2 pokoje z aneksem,Parter,,126302.0,133002.0,True,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_2_1_b1_mk_2,/getmedia/69212728-693f-476b-afa0-165fb70277ca/OSIEDLE%20ARKADIA_2_1_B1_MK_2_Rzut%203D_1.jpg?width=276,2026-08-17,4941186.844,wroclaw|OSIEDLE ARKADIA|B1|B1 2
wroclaw,OSIEDLE ARKADIA,B1,,B1 21,38.452,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_2_1_b1_mk_21,/getmedia/676da5dc-fdc7-4327-b832-f4fd5af22406/OSIEDLE%20ARKADIA_2_1_B1_MK_21_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|OSIEDLE ARKADIA|B1|B1 21
wroclaw,OSIEDLE ARKADIA,B1,,B1 52,39.122,2 pokoje z aneksem,Parter,,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_2_1_b1_mk_52,/getmedia/582f3066-dc52-4e2e-82df-d8c99d8e8082/OSIEDLE%20ARKADIA_2_1_B1_MK_52_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|OSIEDLE ARKADIA|B1|B1 52
wroclaw,OSIEDLE ARKADIA,B1,,B1 95,39.462,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_2_1_b1_mk_95,/getmedia/e5eddabc-a191-4495-aa09-aeeeb686a49d/OSIEDLE%20ARKADIA_2_1_B1_MK_95_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|OSIEDLE ARKADIA|B1|B1 95
wroclaw,OSIEDLE PARK ŚWIETLIKÓW,A,,A 52,55.232,3 pokoje z aneksem,1 piętro,BALKON,123502.0,131002.0,True,/pl-pl/wroclaw/mieszkanie?id=osiedle park swietlikow_1_1_a_mk_52,/getmedia/4a47da39-1cfa-4333-9dce-6abb4e6156b6/[OSIEDLE%20PARK%20%c5%9aWIETLIK%c3%93W_1_1_A_1_52][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-08-17,6821262.464,wroclaw|OSIEDLE PARK ŚWIETLIKÓW|A|A 52
wroclaw,OSIEDLE RAPSODIA,E,,E 122,40.352,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_3_1_e_mk_122,/getmedia/87aa6d4a-f90a-44ad-a866-183b5b9ccaca/OSIEDLE%20RAPSODIA_3_1_E_MK_122_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|OSIEDLE RAPSODIA|E|E 122
wroclaw,OSOBOWICKA 114,A,,A 22,72.182,4 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osobowicka 114_1_1_a_mk_22,/getmedia/88af5a32-c22f-48d5-a5c3-30ee99c3441f/OSOBOWICKA%20114_1_1_A_MK_22_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|OSOBOWICKA 114|A|A 22
wroclaw,WILLE BISKUPIN,G,,G 6,63.972,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=wille biskupin_1_2_g_mk_6,/getmedia/ceee6527-4e7b-464b-bef7-c7fbf6ca4b7b/WILLE%20BISKUPIN_1_2_G_MK_6_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|WILLE BISKUPIN|G|G 6
wroclaw,WILLE BISKUPIN,V,,V 1,62.182,3 pokoje z aneksem,Parter,,,,False,/pl-pl/wroclaw/mieszkanie?id=wille biskupin_2_1_v_mk_1,/getmedia/09ca4b97-3b0b-48d3-bd59-f9ee9e215650/WILLE%20BISKUPIN_2_1_V_MK_1_Rzut%203D_1.jpg?width=276,2026-08-17,,wroclaw|WILLE BISKUPIN|V|V 1
warszawa,APARTAMENTY BEETHOVENA,D,,D 28,38.952,2 pokoje z aneksem,2 piętro,BALKON,218502.0,230002.0,True,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_2_1_d_mk_28,/getmedia/6f76d41f-68b8-4f29-befe-7e51558478c1/APARTAMENTY%20BEETHOVENA_2_1_D_MK_28_Rzut%203D_1.jpg?width=276,2026-08-17,8511089.904,warszawa|APARTAMENTY BEETHOVENA|D|D 28
warszawa,APARTAMENTY BEETHOVENA,B,,B 48,59.512,3 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_48,/getmedia/1da8197e-e76a-41ad-a68e-bf0f3b28b3a6/APARTAMENTY%20BEETHOVENA_1_1_B_MK_48_Rzut%203D_1.jpg?width=276,2026-08-17,,warszawa|APARTAMENTY BEETHOVENA|B|B 48
