city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-55,42.682,2 pokoje z aneksem,1 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_55,/getmedia/24b3713b-d8b5-4a05-be71-d94061552844/29.%20ALEJA_2_2_C_MK_55_Rzut%203D_1.jpg?width=276,2026-05-04,,krakow|29. ALEJA|C|C-55
krakow,APARTAMENTY PARK MATECZNEGO,B,,B-93,54.772,3 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_2_b_mk_93,/getmedia/5676be10-e189-47d3-85cb-88d1cd4f76ad/APARTAMENTY%20PARK%20MATECZNEGO_1_2_B_MK_93_Rzut%203D_1.jpg?width=276,2026-05-04,,krakow|APARTAMENTY PARK MATECZNEGO|B|B-93
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-65,48.062,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_65,/getmedia/1e9b51d0-6b40-4c42-95db-8d02476de45e/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_65_Rzut%203D_1.jpg?width=276,2026-05-04,,krakow|APARTAMENTY PARK MATECZNEGO|F|F-65
krakow,APARTAMENTY PARK MATECZNEGO,H,,H-62,79.032,4 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_h_mk_62,/getmedia/9f74fbeb-0768-48c2-9d4c-c54bc342e04a/APARTAMENTY%20PARK%20MATECZNEGO_2_2_H_MK_62_Rzut%203D_1.jpg?width=276,2026-05-04,,krakow|APARTAMENTY PARK MATECZNEGO|H|H-62
krakow,APARTAMENTY PARK MATECZNEGO,I,,I-19,74.362,4 pokoje z aneksem,1 piętro,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_2_i_mk_19,/getmedia/5c05df53-0027-47d9-a3f1-8d9a24f0dcb4/APARTAMENTY%20PARK%20MATECZNEGO_2_2_I_MK_19_Rzut%203D_1.jpg?width=276,2026-05-04,,krakow|APARTAMENTY PARK MATECZNEGO|I|I-19
krakow,OSIEDLE PRZY MALBORSKIEJ,B,,B-44,46.992,2 pokoje z aneksem,6 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_2_1_b_mk_44,/getmedia/dd893e23-725c-492a-83b7-5049c4c0c22e/OSIEDLE%20PRZY%20MALBORSKIEJ_2_1_B_MK_44_Rzut%203D_1.jpg?width=276,2026-05-04,,krakow|OSIEDLE PRZY MALBORSKIEJ|B|B-44
wroclaw,APARTAMENTY NAD OŁAWKĄ,A,,A 3,38.692,2 pokoje z aneksem,Parter,,156502.0,168002.0,True,/pl-pl/wroclaw/mieszkanie?id=apartamenty nad olawka_1_1_a_mk_3,/getmedia/63726be2-96d0-41e7-9760-b857bbb04833/APARTAMENTY%20NAD%20O%c5%81AWK%c4%84_1_1_A_MK_3_Rzut%203D_1.jpg?width=276,2026-05-04,6055375.384,wroclaw|APARTAMENTY NAD OŁAWKĄ|A|A 3
warszawa,APARTAMENTY BEETHOVENA,B,,B 1,57.412,3 pokoje z aneksem,Parter,BALKON,209002.0,220002.0,True,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_1,/getmedia/d8feddf2-6049-4cbe-ba21-547edfbab6f0/APARTAMENTY%20BEETHOVENA_1_1_B_MK_1_Rzut%203D_1.jpg?width=276,2026-05-04,11999222.824,warszawa|APARTAMENTY BEETHOVENA|B|B 1
warszawa,APARTAMENTY BEETHOVENA,B,,B 43,57.522,3 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_43,/getmedia/1cb29736-fc1e-4ecc-a9eb-8ab1011fb112/APARTAMENTY%20BEETHOVENA_1_1_B_MK_43_Rzut%203D_1.jpg?width=276,2026-05-04,,warszawa|APARTAMENTY BEETHOVENA|B|B 43
warszawa,APARTAMENTY BEETHOVENA,C,,C 10,36.662,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_2_1_c_mk_10,/getmedia/6cf22c21-dbc0-4fd0-a812-e4e1b25771ab/APARTAMENTY%20BEETHOVENA_2_1_C_MK_10_Rzut%203D_1.jpg?width=276,2026-05-04,,warszawa|APARTAMENTY BEETHOVENA|C|C 10
