city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,29. ALEJA,C,,C-51,37.242,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_51,/getmedia/cb2fd323-7bb4-4fc1-a841-4d8b932f9743/29.%20ALEJA_2_2_C_MK_51_Rzut%203D_1.jpg?width=276,2025-12-22,,krakow|29. ALEJA|C|C-51
krakow,29. ALEJA,C,,C-67,37.462,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_2_c_mk_67,/getmedia/6092b047-2bf8-45b5-b8ea-206a45a80320/29.%20ALEJA_2_2_C_MK_67_Rzut%203D_1.jpg?width=276,2025-12-22,,krakow|29. ALEJA|C|C-67
krakow,29. ALEJA,E,,E-11,40.052,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_11,/getmedia/3ee7e78a-fa84-4e64-ad76-a45863765b9e/29.%20ALEJA_2_1_E_MK_11_Rzut%203D_1.jpg?width=276,2025-12-22,,krakow|29. ALEJA|E|E-11
krakow,29. ALEJA,E,,E-63,39.812,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=29. aleja_2_1_e_mk_63,/getmedia/80c80c7d-8ed3-45e7-b3dd-695061105685/29.%20ALEJA_2_1_E_MK_63_Rzut%203D_1.jpg?width=276,2025-12-22,,krakow|29. ALEJA|E|E-63
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-38,81.782,3 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_38,/getmedia/e52f5db2-5d9e-47d2-bbda-f3ecc48c15ba/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_38_Rzut%203D_1.jpg?width=276,2025-12-22,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-38
krakow,APARTAMENTY PARK MATECZNEGO,F,,F-42,30.382,2 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_2_1_f_mk_42,/getmedia/04312253-f3ea-4a0e-97b5-73e532525f0a/APARTAMENTY%20PARK%20MATECZNEGO_2_1_F_MK_42_Rzut%203D_1.jpg?width=276,2025-12-22,,krakow|APARTAMENTY PARK MATECZNEGO|F|F-42
krakow,OSIEDLE PRZY MALBORSKIEJ,B,,B-66,43.572,2 pokoje z aneksem,10 piętro,LOGGIA,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy malborskiej_2_1_b_mk_66,/getmedia/111cc8e2-79ed-4b99-afe3-f31d2725c908/OSIEDLE%20PRZY%20MALBORSKIEJ_2_1_B_MK_66_Rzut%203D_1.jpg?width=276,2025-12-22,,krakow|OSIEDLE PRZY MALBORSKIEJ|B|B-66
wroclaw,OSIEDLE ARKADIA,B2,,B2 11,70.872,dwu­poziomowe,Parter,"BALKON, OGRÓDEK",,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_1_1_b2_mk_11,/getmedia/7376c920-07a9-4c66-8104-1e824d6f9265/OSIEDLE%20ARKADIA_1_1_B2_MK_11_Rzut%203D_1.png?width=276,2025-12-22,,wroclaw|OSIEDLE ARKADIA|B2|B2 11
wroclaw,OSIEDLE ARKADIA,B2,,B2 46,67.682,4 pokoje z aneksem,3 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle arkadia_1_1_b2_mk_46,/getmedia/ca8274a7-9d0e-4941-a911-026dc6b7ae8b/OSIEDLE%20ARKADIA_1_1_B2_MK_46_Rzut%203D_1.png?width=276,2025-12-22,,wroclaw|OSIEDLE ARKADIA|B2|B2 46
wroclaw,OSIEDLE MIĘDZYLESKA,B,,B 145,58.942,3 pokoje z aneksem,2 piętro,LOGGIA,122002.0,130002.0,True,/pl-pl/wroclaw/mieszkanie?id=miedzyleska_2_1_b_mk_145,/getmedia/a63d6a8a-bca1-430e-b5ec-f4dccfc90e82/MI%c4%98DZYLESKA_2_1_B_MK_145_Rzut%203D_1.jpg?width=276,2025-12-22,7191041.884,wroclaw|OSIEDLE MIĘDZYLESKA|B|B 145
wroclaw,OSIEDLE MIĘDZYLESKA,B,,B 77,71.442,4 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=miedzyleska_2_1_b_mk_77,/getmedia/a0224d1d-dd4f-449d-a96e-e20c43b2d705/MI%c4%98DZYLESKA_2_1_B_MK_77_Rzut%203D_1.jpg?width=276,2025-12-22,,wroclaw|OSIEDLE MIĘDZYLESKA|B|B 77
wroclaw,OSIEDLE RAPSODIA,B,,B 11,39.232,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/wroclaw/mieszkanie?id=osiedle rapsodia_2_1_b_mk_11,/getmedia/df1e72e9-2166-47a5-9d95-c2b54db8b850/OSIEDLE%20RAPSODIA_2_1_B_MK_11_Rzut%203D_1.jpg?width=276,2025-12-22,,wroclaw|OSIEDLE RAPSODIA|B|B 11
warszawa,APARTAMENTY GRZYBOWSKA 11,A,,A 30,38.302,1 pokój z aneksem,2 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty grzybowska 11_1_1_a_mk_30,/getmedia/f0282042-9ccf-4e32-896e-63e72517f770/APARTAMENTY%20GRZYBOWSKA%2011_1_1_A_MK_30_Rzut%203D_1.jpg?width=276,2025-12-22,,warszawa|APARTAMENTY GRZYBOWSKA 11|A|A 30
warszawa,APARTAMENTY LITERACKA,C,,C 52,93.492,4 pokoje z aneksem,6 piętro,"BALKON, TARAS",,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty literacka_2_1_c_mk_52,/getmedia/844a2182-c068-4e0f-bba4-e705115ee485/APARTAMENTY%20LITERACKA_2_1_C_MK_52_Rzut%203D_1.jpg?width=276,2025-12-22,,warszawa|APARTAMENTY LITERACKA|C|C 52
