city,investment,building,handover_date,flat,area_m2,rooms,floor,logy,price_new_zlm2,price_old_zlm2,promo,link,img,date_scraped,total_price_zl,key
krakow,APARTAMENTY PARK MATECZNEGO,D,,D-76,57.992,2 pokoje z aneksem,1 piętro,,,,False,/pl-pl/krakow/mieszkanie?id=apartamenty park matecznego_1_3_d_mk_76,/getmedia/3febe960-7282-41ea-84e3-b52d535dc53d/APARTAMENTY%20PARK%20MATECZNEGO_1_3_D_MK_76_Rzut%203D_1.jpg?width=276,2026-04-22,,krakow|APARTAMENTY PARK MATECZNEGO|D|D-76
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-126,40.142,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_126,/getmedia/97cc95f0-db91-49eb-a72a-a731d7638a1d/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_2_126][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-22,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-126
krakow,OSIEDLE PRZY WIELICKIEJ,B,,B-127,52.852,3 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/krakow/mieszkanie?id=osiedle przy wielickiej_1_2_b_mk_127,/getmedia/92c92129-c546-44e1-a8a8-d6752506ae5c/[OSIEDLE%20PRZY%20WIELICKIEJ_1_2_B_2_127][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-22,,krakow|OSIEDLE PRZY WIELICKIEJ|B|B-127
wroclaw,WILLE BISKUPIN,S,,S 1,56.312,3 pokoje z aneksem,Parter,,,,False,/pl-pl/wroclaw/mieszkanie?id=wille biskupin_2_1_s_mk_1,/getmedia/1c6c5714-047f-412f-b052-40bbf953ca4d/[WILLE%20BISKUPIN_2_1_S_0_1][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-22,,wroclaw|WILLE BISKUPIN|S|S 1
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,A,,A 111,36.072,2 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_a_mk_111,/getmedia/2b340166-002f-4b2b-abeb-d093d481a641/METRO%20ZACH%c3%93D_8_1_A_MK_111_Rzut%203D_1.jpg?width=276,2026-04-22,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|A|A 111
warszawa,OSIEDLE BOKSERSKA 71,C,,C 41,41.042,2 pokoje z aneksem,2 piętro,BALKON,162502.0,173002.0,True,/pl-pl/warszawa/mieszkanie?id=bokserska 71_2_2_c_mk_41,/getmedia/a00c9212-c4f8-4d6f-a46b-89ad05071418/BOKSERSKA%2071_2_2_C_MK_41_Rzut%203D_1.jpg?width=276,2026-04-22,6669407.084,warszawa|OSIEDLE BOKSERSKA 71|C|C 41
warszawa,OSIEDLE URBINO,C,,C 1,72.122,4 pokoje z aneksem,Parter,,,,False,/pl-pl/warszawa/mieszkanie?id=urbino_4_2_c_mk_1,/getmedia/d0f3ab54-a3af-4976-8e72-0f3f6bbf57b9/[URBINO_4_2_C_0_1][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-22,,warszawa|OSIEDLE URBINO|C|C 1
warszawa,OSIEDLE WILNO,B,,B 1,35.432,1 pokój z aneksem,Parter,,,,False,/pl-pl/warszawa/mieszkanie?id=wilno 8_1_2_b_mk_1,/getmedia/44789a2d-0b44-4dd1-aebe-d116e363898b/[WILNO%208_1_2_B_0_1][MK][RZUT][Plan%20mieszkania]_l.jpg?width=276,2026-04-22,,warszawa|OSIEDLE WILNO|B|B 1
trojmiasto,DOKI,G,,G 83,39.142,2 pokoje z aneksem,2 piętro,BALKON,,,False,/pl-pl/trojmiasto/mieszkanie?id=doki_2_1_g_mk_83,/getmedia/926790b5-83bf-48bb-ad5b-ef1ac3b7a8bf/DOKI_2_1_G_MK_83_Rzut%203D_1.png?width=276,2026-04-22,,trojmiasto|DOKI|G|G 83
warszawa,APARTAMENTY BEETHOVENA,B,,B 52,73.672,3 pokoje z aneksem,Parter,,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_52,/getmedia/4b178223-e2eb-4961-9d81-9f6e113ffe4f/APARTAMENTY%20BEETHOVENA_1_1_B_MK_52_Rzut%203D_1.jpg?width=276,2026-04-23,,warszawa|APARTAMENTY BEETHOVENA|B|B 52
warszawa,APARTAMENTY BEETHOVENA,B,,B 87,57.602,3 pokoje z aneksem,5 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_1_1_b_mk_87,/getmedia/143f6816-9db7-484b-912c-ff3b2fcca5f3/APARTAMENTY%20BEETHOVENA_1_1_B_MK_87_Rzut%203D_1.jpg?width=276,2026-04-23,,warszawa|APARTAMENTY BEETHOVENA|B|B 87
warszawa,APARTAMENTY BEETHOVENA,C,,C 33,86.482,4 pokoje z aneksem,4 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=apartamenty beethovena_2_1_c_mk_33,/getmedia/22a387b4-4b00-482b-a5ac-eec601755a6d/APARTAMENTY%20BEETHOVENA_2_1_C_MK_33_Rzut%203D_1.jpg?width=276,2026-04-23,,warszawa|APARTAMENTY BEETHOVENA|C|C 33
warszawa,DZIELNICA MIESZKANIOWA METRO ZACHÓD,A,,A 15,34.392,2 pokoje z aneksem,1 piętro,BALKON,,,False,/pl-pl/warszawa/mieszkanie?id=metro zachod_8_1_a_mk_15,/getmedia/aebc9840-0436-4bed-b6e3-a384bbd1723e/METRO%20ZACH%c3%93D_8_1_A_MK_15_Rzut%203D_1.jpg?width=276,2026-04-23,,warszawa|DZIELNICA MIESZKANIOWA METRO ZACHÓD|A|A 15
